#Select Statistics Per TCE From the Data Validation XML Files                   
#Mission = TESS                                                                 
#Search = tess2018206190142                                                     
#Sectors = s0001-s0003                                                          
#Created Date = 2021-09-07                                                      
#                                                                               
tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00201776077-04,201776077,4,s0001-s0003,2021-09-07,0.80848799999999998,-1.0,1354.23,-1.0,2458354.23,-1.0,0.159717,-1.0,1.6848399999999999,-1.0,59.534599999999998,-1.0,0.85424299999999997,-1.0,3.5240200000000002,-1.0,1.7620100000000001,-1.0,23431.599999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.5544192,4.2684510000000004E-3,2.7898360000000001E-2,-3.8465590000000001E-2,55,mandel-agol_geometric_transit_model,true,19.803599999999999,7879.2209999999995,6277.5969999999998,9.613213,58.260489999999997,118.9121,4490,5814.1260000000002,17.436299999999999,-1.0,1.6993000000000001E-2,-1.0,2859.9699999999998,-1.0,15811.299999999999,-1.0,4,0011,8449.0,226.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,0.80849178716915204,-1.0,1354.2361098199201,-1.0,2458354.2361098197,-1.0,3.8142667254254898,-1.0,1.3480978493098501,-1.0,31602.174241181299,-1.0,true,11047,6854,-1.0,0.0,0,-1.0,0.0,0.0,0.40425,0.404246,21.901299999999999,11.720190000000001,1.557312,6.2610799999999998,2.2141850000000001E-10,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,9.0651919999999997,8.0731359999999999,0.2747848,2.539342,0.7527161,2.6070259999999998,0.80130409999999996,2.5991580000000001,0.10916389999999999,2.5393400000000002,-0.57939470000000004,2.607024,0.58958880000000002,2.604733
00201789285-01,201789285,1,s0001-s0003,2021-09-07,0.30315199999999998,-1.0,1354.24,-1.0,2458354.2400000002,-1.0,0.157744,-1.0,6.3857900000000001,-1.0,87.307299999999998,-1.0,0.29999999999999999,-1.0,0.40809099999999998,-1.0,6.0810299999999998E-2,-1.0,28347.0,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,149,mandel-agol_geometric_transit_model,true,21.70844,8713.8289999999997,11269.799999999999,12.02094,160.96459999999999,45.370370000000001,2159,1855.2650000000001,17.2209,-1.0,8.8361399999999993E-3,-1.0,2713.2399999999998,-1.0,12807.799999999999,-1.0,4,0011,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,0.30313980579376198,-1.0,1354.22348446463,-1.0,2458354.2234844645,-1.0,1.2061472002115099,-1.0,7.5757417076996306E-2,-1.0,10520.7423002836,-1.0,true,31997,15884,10.73629,13360.48,-1.63773,5.5524630000000004,17.917629999999999,-14.291410000000001,0.15207999999999999,0.176056,4.9405809999999999,15.42361,3.5993900000000001E-5,0.0,7.1747089999999996E-9,1.935135,0.3078207,4947.7389999999996,196.76259999999999,3.0379200000000002,11.356310000000001,4.6496206701542898E-266,1.547121,-2.0181330000000002,0.50080239999999998,172,0.0,0.0,0.4641999,2.536438,-0.95555380000000001,2.5605319999999998,1.0623389999999999,2.555949,0.05437488,3.2484380000000002,1.8748069999999999,3.0871219999999999,1.875596,3.0872609999999998
00201789285-02,201789285,2,s0001-s0003,2021-09-07,0.30315399999999998,-1.0,1354.3900000000001,-1.0,2458354.3900000001,-1.0,0.180561,-1.0,4.9355700000000002,-1.0,81.846400000000003,-1.0,0.69999999999999996,-1.0,0.45352100000000001,-1.0,0.125664,-1.0,33194.5,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,149,mandel-agol_geometric_transit_model,true,26.887920000000001,10003.139999999999,12217.17,14.48559,165.84989999999999,106.58929999999999,2152,2058.6109999999999,19.7118,-1.0,8.8361800000000008E-3,-1.0,2713.2399999999998,-1.0,12807.700000000001,-1.0,4,0011,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,0.30313979380640999,-1.0,1354.3752242916601,-1.0,2458354.3752242918,-1.0,1.1973637373720301,-1.0,6.7489363830968402E-2,-1.0,10932.85546058,-1.0,true,23263,15856,13.68793,16133.99,1.2915,5.120565,17.750959999999999,-19.481940000000002,-7.4999999999999997E-2,0.208348,4.9819170000000002,18.431999999999999,4.3079610000000004E-22,7.1747089999999996E-9,0.00000159132,1.783588,0.1671165,4847.8770000000004,113.5629,4.6888719999999999,18.797000000000001,0.0,1.5544199999999999,-2.0129950000000001,0.50094179999999999,171,0.0,0.0,-0.4131243,2.548289,-0.29261809999999999,2.503504,0.50625790000000004,2.5334150000000002,-0.62339520000000004,3.8513280000000001,2.6713339999999999,3.469033,2.743109,3.4898030000000002
00201789285-03,201789285,3,s0001-s0003,2021-09-07,0.30319400000000002,-1.0,1354.1600000000001,-1.0,2458354.1600000001,-1.0,0.12937799999999999,-1.0,3.9374899999999999,-1.0,84.378299999999996,-1.0,0.38571699999999998,-1.0,0.63536599999999999,-1.0,8.5450799999999993E-2,-1.0,18945.900000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,149,mandel-agol_geometric_transit_model,true,18.19519,4929.3630000000003,7282.607,15.19617,173.01310000000001,54.86842,2179,1445.2660000000001,14.1242,-1.0,8.8369499999999997E-3,-1.0,2713.1199999999999,-1.0,12805.5,-1.0,4,0011,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,0.30313979380640999,-1.0,1354.2022477036301,-1.0,2458354.2022477034,-1.0,2.4257073638989102,-1.0,1.18926662904999,-1.0,41689.673832265398,-1.0,true,8648,8290,14.83075,14643.6,3.43265,4.7112550000000004,19.928329999999999,-26.691269999999999,0.15104000000000001,0.13125,3.8796170000000001,16.715250000000001,9.8526369999999992E-3,6.5402379999999995E-10,0.0,3.1535609999999998,0.44555620000000001,5589.9690000000001,197.45150000000001,4.8334229999999998,14.56992,1.5180428058463899E-306,1.547121,-2.0181330000000002,0.50080239999999998,172,10.039300000000001,5.9318799999999996,0.34395540000000002,2.5041129999999998,-0.87074010000000002,2.5856309999999998,0.93621239999999994,2.5747789999999999,-0.40415859999999998,3.6779769999999998,1.58578,3.1445919999999998,1.6364719999999999,3.1796880000000001
00201789285-04,201789285,4,s0001-s0003,2021-09-07,0.30319299999999999,-1.0,1354.3099999999999,-1.0,2458354.3100000001,-1.0,0.127219,-1.0,4.5631000000000004,-1.0,89.837100000000007,-1.0,0.0129765,-1.0,0.57812300000000005,-1.0,6.6201300000000005E-2,-1.0,18850.0,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,148,mandel-agol_geometric_transit_model,true,21.28162,5364.3280000000004,7279.0959999999995,17.908169999999998,174.946,70.253910000000005,2118,1559.258,13.888500000000001,-1.0,8.8369299999999998E-3,-1.0,2713.1199999999999,-1.0,12805.5,-1.0,4,0011,5780.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Solar,Solar,Solar,Solar,Solar,0.30313979380640999,-1.0,1354.3308863636701,-1.0,2458354.3308863635,-1.0,1.3242951146614901,-1.0,0.140197490230138,-1.0,26925.177438919,-1.0,true,3135,7959,-1.0,0.0,0,-1.0,0.0,0.0,0.15157000000000001,0.15157,4.172771,20.793749999999999,6.6642190000000003E-4,0.00000159132,6.5402379999999995E-10,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.547121,-2.0181330000000002,0.50080239999999998,172,10.994759999999999,6.6239929999999996,0.2339224,2.5685389999999999,-0.15910920000000001,2.5546730000000002,0.28290539999999997,2.5641609999999999,-0.48490509999999998,3.174283,2.5065539999999999,3.1671719999999999,2.5530270000000002,3.1674289999999998
00201793781-01,201793781,1,s0001-s0003,2021-09-07,5.9912000000000001,-1.0,1354.8399999999999,-1.0,2458354.8399999999,-1.0,2.1161900000000001E-2,-1.0,11.7964,-1.0,87.573400000000007,-1.0,0.49946499999999999,-1.0,3.46217,-1.0,0.0951269,-1.0,498.27999999999997,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.56127229999999995,-4.1525640000000003E-2,0.36364190000000002,-0.21631329999999999,8,mandel-agol_geometric_transit_model,true,14.90509,3110.6080000000002,3738.627,11.72208,18.626580000000001,17.00874,824,644.98620000000005,2.8235299999999999,-1.0,4.6657499999999998E-2,-1.0,1289.9200000000001,-1.0,654.30200000000002,-1.0,1,0011,5711.6999999999998,57.0,3.8399999999999999,8.0000000000000002E-2,0.0,8.9999999999999997E-2,1.22218,0.113498,0.20647360000000001,4.2593699999999998E-2,TIC7,TIC7,TIC7,TIC7,TIC7-Deriv,5.9916653633117702,-1.0,1354.83419199325,-1.0,2458354.8341919933,-1.0,3.4219780016777301,-1.0,0.133057094464378,-1.0,425.308032927265,-1.0,true,33881,6074,2.5347270000000002,123.26690000000001,-0.0738512,0.59153370000000005,2.97784,-2.1651060000000002,0.76388999999999996,4.425,6.3134170000000003,12.305870000000001,2.5148810000000001E-2,0.0,0.0,18.51736,11.406470000000001,4137.134,622.39059999999995,1.535739,4.5620940000000001,1.04259696763104E-17,10.03356,-1.869246,1.669832,9,11.224959999999999,3.2769249999999999,-8.1606629999999996,2.6345139999999998,16.03837,5.8963109999999999,17.995159999999998,5.3892449999999998,-7.8770230000000003,2.7335319999999999,15.87463,6.4086910000000001,17.721489999999999,5.8679730000000001
00201795667-01,201795667,1,s0001-s0003,2021-09-07,29.232099999999999,-1.0,1373.1600000000001,-1.0,2458373.1600000001,-1.0,8.5969400000000001E-2,-1.0,62.446199999999997,-1.0,89.990799999999993,-1.0,9.9998299999999995E-3,-1.0,3.8836200000000001,-1.0,0.30749399999999999,-1.0,8807.9200000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,2,mandel-agol_geometric_transit_model,true,9.7039629999999999,1169.3720000000001,1075.309,7.7482300000000004,7.3683750000000003,3.47194,203,261.58819999999997,9.3852700000000002,-1.0,0.185807,-1.0,327.06299999999999,-1.0,2.7042600000000001,-1.0,3,0011,3195.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,29.229160308837901,-1.0,1373.1798676862099,-1.0,2458373.1798676862,-1.0,2.37119622555036,-1.0,4.0345150909694497E-2,-1.0,3602.3964951916,-1.0,true,46021,1613,3.3785569999999998,4225.8909999999996,-0.0265353,0.74052669999999998,8.4049700000000005,-8.3959720000000004,-2.7791700000000001,0.438889,23.53143,25.193930000000002,8.1669579999999993,0.8502113,131.755,911.22260000000006,324.38049999999998,2778.2950000000001,247.25790000000001,2.8060339999999999,9.9136629999999997,4.2422876193496699E-44,9.9496959999999994,-0.94372610000000001,1.8832439999999999,2,11.237259999999999,0.90922990000000004,2.2808359999999999,3.0375809999999999,1.77345,17.053519999999999,2.889176,9.3337520000000005,-1.4558949999999999,3.5863559999999999,0.12703229999999999,13.905559999999999,1.4614259999999999,4.5074909999999999
00201795667-02,201795667,2,s0001-s0003,2021-09-07,32.324800000000003,-1.0,1370.3499999999999,-1.0,2458370.3500000001,-1.0,0.15389800000000001,-1.0,55.113300000000002,-1.0,89.989599999999996,-1.0,9.9998299999999995E-3,-1.0,5.1703999999999999,-1.0,0.68971499999999997,-1.0,28180.900000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,2,mandel-agol_geometric_transit_model,true,22.412310000000002,1284.441,1058.0429999999999,8.5634309999999996,10.602639999999999,38.78425,200,334.21539999999999,16.801100000000002,-1.0,0.19869200000000001,-1.0,316.28100000000001,-1.0,2.3649,-1.0,3,0011,3195.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,32.319436512787,-1.0,1370.37957410543,-1.0,2458370.3795741056,-1.0,2.84220892730804,-1.0,6.6123687978447296E-2,-1.0,13599.718623622201,-1.0,true,51883,1738,2.1791290000000001,3025.7310000000002,-0.0245711,0.72518439999999995,6.5682400000000003,-6.3098869999999998,20.098610000000001,20.2736,13.06202,17.406669999999998,6.1768270000000003,131.755,0.0,232.80439999999999,108.621,1910.123,222.80420000000001,2.1340669999999999,7.1535539999999997,1.69363278393937E-21,9.9247589999999999,-1.4084700000000001,1.9910129999999999,2,8.2984559999999998,2.4074430000000002,0.78870390000000001,3.0711360000000001,0.34941339999999999,2.9988779999999999,0.8626376,3.0593979999999998,-1.5646340000000001,2.5621260000000001,0.1244122,2.54196,1.569572,2.5619999999999998
00201795667-03,201795667,3,s0001-s0003,2021-09-07,29.067900000000002,-1.0,1358.1600000000001,-1.0,2458358.1600000001,-1.0,0.112126,-1.0,101.489,-1.0,89.573400000000007,-1.0,0.75570899999999996,-1.0,1.7853399999999999,-1.0,0.38276100000000002,-1.0,12597.700000000001,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.71431,0.01312055,0.13992660000000001,-9.1213530000000001E-2,2,mandel-agol_geometric_transit_model,true,17.609179999999999,1026.6869999999999,523.3578,6.8874399999999998,7.2000409999999997,4.5772500000000003,82,112.8026,12.2408,-1.0,0.18511,-1.0,327.678,-1.0,2.72465,-1.0,3,0011,3195.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC7,Solar,Solar,Solar,Solar,29.031937319586898,-1.0,1358.19537806627,-1.0,2458358.195378066,-1.0,1.10860659460684,-1.0,0.20140639768997901,-1.0,10938.1793562902,-1.0,true,49371,682,2.9511949999999998,2333.9180000000001,0.0375952,0.67444249999999994,5.6079499999999998,-7.2657020000000001,2.1541700000000001,17.8458,9.2194029999999998,11.33386,1.8740589999999999,0.0,0.8502113,293.63130000000001,114.5287,2097.1930000000002,204.49879999999999,2.555091,8.6529360000000004,3.6533435508905502E-10,10.625249999999999,-1.6358630000000001,2.1057130000000002,2,9.5501930000000002,3.464321,-0.65659590000000001,2.6645780000000001,-2.2839809999999998,3.0620769999999999,2.3764859999999999,3.0335709999999998,-0.2056106,4.0000210000000003,-0.30640240000000002,3.5545640000000001,0.36899609999999999,4.5805280000000002
00201796819-01,201796819,1,s0001-s0003,2021-09-07,0.28537800000000002,-1.0,1354.1900000000001,-1.0,2458354.1899999999,-1.0,5.3598399999999997E-2,-1.0,4.3734799999999998,-1.0,89.841499999999996,-1.0,0.0120984,-1.0,0.53039000000000003,-1.0,0.0274481,-1.0,3465.3200000000002,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.68190329999999999,-0.55214609999999997,1.0577129999999999,-0.46110899999999999,158,mandel-agol_geometric_transit_model,true,20.757059999999999,11388.75,14497.24,22.57443,201.59479999999999,48.147709999999996,2287,1594.088,5.0154199999999998,-1.0,7.9851699999999998E-3,-1.0,2291.3299999999999,-1.0,6514.3299999999999,-1.0,2,0011,5012.0,180.0,4.4924400000000002,2.0034800000000001,0.0,0.0,0.85714199999999996,0.85714199999999996,1.3224739999999999,6.2425069999999998,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,0.285340756177902,-1.0,1354.1975369955201,-1.0,2458354.1975369956,-1.0,0.80123049837251403,-1.0,0.322580212749634,-1.0,5586.1096852881901,-1.0,true,50488,15843,17.062349999999999,4630.3710000000001,-0.588999,2.9597639999999998,13.613659999999999,-10.958769999999999,0.14271,0.164583,11.099080000000001,17.384730000000001,1.6831200000000001E-2,0.0,1.7017949999999999E-5,6.4572310000000002,20.712689999999998,5647.2790000000005,900.62210000000005,0.26347290000000001,1.664018,-1.0,-1.0,-1.0,-1.0,-1,7.9753100000000003,3.8408690000000001,-2.728199,2.5005320000000002,-1.0553129999999999,2.5133160000000001,2.9251930000000002,2.5021990000000001,0.8069134,2.5481319999999998,-8.4042359999999997E-2,2.522726,0.81127819999999995,2.5478610000000002
00201796819-02,201796819,2,s0001-s0003,2021-09-07,0.28597499999999998,-1.0,1354.3199999999999,-1.0,2458354.3199999998,-1.0,0.34867500000000001,-1.0,1.3045800000000001,-1.0,46.286299999999997,-1.0,0.90153700000000003,-1.0,3.4317000000000002,-1.0,1.7158500000000001,-1.0,71242.399999999994,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.68190329999999999,-0.55214609999999997,1.0577129999999999,-0.46110899999999999,160,mandel-agol_geometric_transit_model,true,69.505920000000003,13314.469999999999,20105.740000000002,20.47813,195.51759999999999,41.48603,2309,1435.008,32.626899999999999,-1.0,7.9962999999999996E-3,-1.0,2289.73,-1.0,6496.21,-1.0,2,0011,5012.0,180.0,4.4924400000000002,2.0034800000000001,0.0,0.0,0.85714199999999996,0.85714199999999996,1.3224739999999999,6.2425069999999998,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,0.285363530725598,-1.0,1354.33879154292,-1.0,2458354.3387915432,-1.0,0.76580196070514095,-1.0,0.30201318181565701,-1.0,3590.94501780575,-1.0,true,40961,15856,-0.36676340000000002,-174.61000000000001,-0.656357,2.6154120000000001,5.2824299999999997,-6.6544080000000001,-5.3129999999999997E-2,0.0676551,11.979950000000001,15.98874,2.0498659999999998E-2,1.7017949999999999E-5,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,29.74352,24.38082,-3.872773,2.5001600000000002,-1.3071699999999999,2.5003259999999998,4.0874280000000001,2.5001769999999999,-0.56515170000000003,2.5001289999999998,-0.33928570000000002,2.5003250000000001,0.65917460000000005,2.500181
00201878287-01,201878287,1,s0001-s0003,2021-09-07,28.330500000000001,-1.0,1359.99,-1.0,2458359.9900000002,-1.0,7.3988399999999996E-2,-1.0,131.739,-1.0,89.995699999999999,-1.0,9.9998299999999995E-3,-1.0,1.7643599999999999,-1.0,0.121562,-1.0,6435.8599999999997,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.65480000000000005,0.3397,-0.31190000000000001,7.9200000000000007E-2,2,mandel-agol_geometric_transit_model,true,7.3031180000000004,503.54059999999998,504.53219999999999,6.9419500000000003,5.473198,3.5200900000000002,89,120.74509999999999,1.44584,-1.0,9.4741400000000003E-2,-1.0,185.05099999999999,-1.0,0.27712999999999999,-1.0,1,0011,3051.0,66.0,5.0819400000000003,6.8523299999999995E-2,0.0,0.0,0.17899999999999999,6.0000000000000001E-3,24.608599999999999,3.9694150000000001,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,28.330549240112301,-1.0,1359.98644677317,-1.0,2458359.9864467732,-1.0,1.77870746226507,-1.0,0.19221119506290099,-1.0,5399.7140699422498,-1.0,true,40204,711,3.143866,2961.2750000000001,0.027701,0.62818909999999994,6.1366100000000001,-7.0565179999999996,2.125,1.85139,11.461130000000001,12.945460000000001,2.2039960000000001,0.0,0.0,6995.1319999999996,3504.8330000000001,2616.5569999999998,325.07870000000003,1.995568,7.4783039999999996,1.0822692660239001E-14,8.7256060000000009,-2.6109499999999999,2.036057,2,5.481636,1.8069980000000001,0.5541509,4.7724289999999998,0.25273220000000002,3.1951170000000002,0.60906229999999995,5.1691029999999998,-0.68536439999999998,2.5672890000000002,-2.6898620000000002,2.6912820000000002,2.7758029999999998,2.6838869999999999
00201879679-01,201879679,1,s0001-s0003,2021-09-07,23.398199999999999,-1.0,1356.6400000000001,-1.0,2458356.6400000001,-1.0,1.3047599999999999E-2,-1.0,22.085000000000001,-1.0,88.898899999999998,-1.0,0.42440899999999998,-1.0,7.4485900000000003,-1.0,0.11675000000000001,-1.0,193.90199999999999,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.62947330000000001,-0.3060638,0.71831739999999999,-0.35397220000000001,3,mandel-agol_geometric_transit_model,true,5.7117810000000002,2526.0329999999999,3067.0949999999998,6.9808870000000001,5.5512069999999998,3.4689999999999999,447,444.43819999999999,1.3053600000000001,-1.0,0.158771,-1.0,586.46000000000004,-1.0,27.956,-1.0,1,0011,5532.0,186.0,4.5022799999999998,0.26594899999999999,0.0,0.0,0.916431,0.106943,1.265261,0.78875119999999999,TIC7,TIC7,Solar,TIC7,TIC7-Deriv,23.402772903442401,-1.0,1356.2394550209699,-1.0,2458356.239455021,-1.0,6.0556049654373796,-1.0,0.0721685525983429,-1.0,30.448740269978199,-1.0,true,32756,5276,2.4134769999999999,107.4875,-0.02288,0.55014870000000005,2.91411,-2.2515879999999999,17.363890000000001,-0.788889,7.0524149999999999,7.7173499999999997,0.29373090000000002,0.0,0.0,874.80640000000005,1399.028,4931.2510000000002,1911.0709999999999,0.62458119999999995,2.2722090000000001,1.10126381321235E-21,5.4242879999999998,0.9517833,0.71254139999999999,3,3.0301619999999998,0.65813239999999995,-6.0496129999999999,7.2141060000000001,4.1264570000000003,8.4039370000000009,7.3229410000000001,7.6120900000000002,-5.5983109999999998,7.4877419999999999,4.2562340000000001,8.1880860000000002,7.0325389999999999,7.7516189999999998
00201883033-01,201883033,1,s0001-s0003,2021-09-07,38.407200000000003,-1.0,1363.9300000000001,-1.0,2458363.9300000002,-1.0,5.1191399999999998E-2,-1.0,32.515599999999999,-1.0,89.982399999999998,-1.0,9.9998299999999995E-3,-1.0,9.4868299999999994,-1.0,0.46217599999999998,-1.0,3166.73,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.66419760000000005,-4.3550940000000003E-2,0.25531890000000002,-0.10999630000000001,2,mandel-agol_geometric_transit_model,true,9.6200930000000007,2303.413,2530.2779999999998,7.039066,5.9441519999999999,0.15962000000000001,531,711.67049999999995,3.4229099999999999,-1.0,0.16075400000000001,-1.0,334.36000000000001,-1.0,2.9538000000000002,-1.0,2,0011,3882.0,169.0,4.4379999999999997,0.0,0.0,0.0,0.61248599999999997,7.4628700000000006E-2,1.0,0.0,TIC7,Solar,Solar,TIC7,Solar,38.4083251953125,-1.0,1363.6184954918399,-1.0,2458363.6184954918,-1.0,25.951689086739599,-1.0,4.9030854739232899,-1.0,1280.045173512,-1.0,true,154719,4098,-0.309222,-170.04470000000001,-0.0790362,0.81518380000000001,7.0861599999999996,-5.612031,-7.4013900000000001,-1.49861,20.379629999999999,15.43688,11.42901,1359.819,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,2.73713873364041E-11,11.825659999999999,-3.4790019999999999,2.8846479999999999,2,5.5400229999999997,7.0240179999999999,1.109334,2.5001709999999999,1.4632430000000001,2.5005839999999999,1.83622,2.5004330000000001,0.26579459999999999,2.500162,0.57566510000000004,2.5005820000000001,0.63406390000000001,2.500508
00201883033-02,201883033,2,s0001-s0003,2021-09-07,23.457699999999999,-1.0,1370.21,-1.0,2458370.21,-1.0,3.9475299999999998E-2,-1.0,85.095699999999994,-1.0,89.886899999999997,-1.0,0.168046,-1.0,2.1602999999999999,-1.0,8.4338200000000002E-2,-1.0,1870.74,-1.0,0.0,-1.0,0.0,-1.0,claret_tess_nonlinear_limb_darkening_model,0.66419760000000005,-4.3550940000000003E-2,0.25531890000000002,-0.10999630000000001,2,mandel-agol_geometric_transit_model,true,9.8422959999999993,605.16639999999995,616.21559999999999,6.8210059999999997,5.676444,7.6734999999999998,118,103.6054,2.63951,-1.0,0.11572,-1.0,394.08600000000001,-1.0,5.7001200000000001,-1.0,2,0011,3882.0,169.0,4.4379999999999997,0.0,0.0,0.0,0.61248599999999997,7.4628700000000006E-2,1.0,0.0,TIC7,Solar,Solar,TIC7,Solar,23.459716464868301,-1.0,1370.2038469886099,-1.0,2458370.2038469887,-1.0,2.0225987335454501,-1.0,0.00144066253256594,-1.0,2346.74698060122,-1.0,true,42358,931,4.4974920000000003,1135.585,-0.0214552,0.7130879,7.8517900000000003,-5.7728960000000002,11.609719999999999,11.6875,24.222950000000001,14.50323,27.386040000000001,0.0,1359.819,1200.788,663.52930000000003,3586.723,514.37490000000003,1.8081910000000001,6.2026310000000002,8.5798740547106796E-11,12.223459999999999,-3.360433,2.7978329999999998,2,7.3406830000000003,2.8394469999999998,5.3468830000000001,2.6609539999999998,5.8193580000000003,2.6224219999999998,7.9027900000000004,2.6401300000000001,5.627605,2.5317799999999999,6.612476,3.0386510000000002,8.6830169999999995,2.8367909999999998
