# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 3;  Native Cadence: 2-min;  TPS Pipeline Instance: 405
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:48 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
38422961,11.097,459.787,327.024,271.542,237.228,214.205,197.351,184.569,166.284,159.465,148.745,137.339,129.303,123.312,117.332,111.927
38423682,11.462,630.222,453.690,368.199,323.866,294.029,271.788,254.575,229.485,220.073,205.357,189.855,178.908,170.580,161.972,153.854
38423929,12.967,2027.868,1483.414,1249.501,1106.315,1011.857,944.270,893.708,821.215,793.579,748.483,697.595,661.149,636.238,616.864,607.726
38424008,9.918,273.511,207.417,179.823,164.533,155.708,150.596,147.815,146.063,146.180,146.902,147.206,146.148,144.950,144.150,143.311
38424216,10.031,281.619,201.018,164.828,146.299,134.437,125.046,117.494,106.027,101.614,94.599,87.021,81.554,77.442,73.358,69.730
38424405,8.258,128.461,96.682,82.519,74.291,68.963,65.382,62.950,60.042,59.185,58.125,57.478,57.458,57.826,58.618,59.506
38425450,6.123,59.066,44.100,38.320,34.900,32.475,30.603,29.058,26.616,25.643,24.086,22.340,20.991,19.897,18.707,17.503
38425946,9.691,231.674,166.620,136.534,119.061,107.284,98.509,91.758,81.885,78.115,72.048,65.328,60.365,56.507,52.509,48.755
38426077,12.105,954.678,690.444,568.673,496.415,447.477,411.788,384.644,345.233,330.149,305.700,278.329,258.090,242.601,226.980,212.858
38458938,13.339,2049.415,1438.108,1186.165,1025.708,918.806,842.244,784.651,702.712,671.863,622.197,567.101,526.435,495.010,462.231,431.206
38459063,12.575,1293.904,932.226,778.560,685.540,622.995,576.712,540.132,484.915,463.285,427.815,387.703,357.939,335.416,313.096,292.952
38459103,8.922,181.200,139.194,118.987,106.852,98.241,91.516,86.049,77.575,74.270,68.961,63.151,58.843,55.463,51.881,48.350
38459395,12.592,1328.311,961.592,806.739,712.353,644.755,595.105,556.204,498.972,477.666,444.856,411.542,388.542,371.132,352.794,334.841
38460465,8.402,245.233,146.197,114.235,100.590,93.518,88.975,85.638,81.165,79.447,76.230,71.269,66.328,61.910,57.024,52.181
38460619,10.866,474.295,341.780,278.902,241.697,216.437,199.073,186.191,168.207,161.516,150.721,138.862,130.487,124.502,119.074,114.868
38460940,13.102,1896.468,1344.307,1101.801,963.462,869.947,798.679,742.424,658.229,625.866,573.913,517.514,477.403,448.091,420.266,397.059
38461195,12.159,963.275,706.055,591.872,532.070,492.957,462.114,437.424,399.832,385.265,361.962,336.631,318.548,305.592,294.007,285.601
38461205,11.798,780.002,568.018,463.412,404.670,365.681,336.453,314.066,281.164,268.431,247.550,223.841,206.236,192.876,179.645,167.947
38461375,11.884,814.914,590.123,483.589,423.167,382.988,354.240,332.331,301.105,289.676,272.158,254.522,243.026,235.160,228.109,222.695
38461400,10.399,327.919,233.340,188.483,164.061,148.298,136.760,127.842,114.764,109.718,101.482,92.210,85.302,79.992,74.603,69.657
38461453,13.755,2321.274,1805.054,1597.067,1488.691,1432.827,1410.227,1410.815,1453.692,1486.440,1556.573,1630.774,1651.435,1650.795,1655.049,1654.514
38461578,11.025,540.313,462.349,456.384,466.895,481.277,498.075,512.453,523.077,524.371,529.675,543.094,551.365,558.118,570.123,586.876
38461594,9.321,200.505,145.727,119.346,103.600,92.983,85.579,80.117,72.240,69.133,63.797,57.349,52.402,48.662,44.989,41.772
38461869,10.667,455.630,404.628,408.435,421.923,439.656,458.532,472.726,476.597,473.139,471.610,479.892,488.464,497.656,512.635,532.475
38461883,9.186,182.338,129.529,106.640,93.712,85.036,78.564,73.474,65.884,62.954,58.183,52.846,48.879,45.828,42.725,39.854
38462360,11.656,642.641,449.523,371.790,326.224,295.392,272.783,255.219,229.954,220.759,207.041,193.893,185.644,179.906,177.511,171.228
38462407,8.686,177.823,147.435,137.313,133.432,132.517,132.407,132.379,131.630,131.357,132.138,135.281,138.702,142.499,148.201,154.658
38462528,12.009,821.578,598.383,495.933,434.870,393.859,364.860,342.606,309.474,296.267,273.731,246.429,224.904,207.898,190.413,174.173
38462643,13.839,3269.755,2350.561,1953.457,1702.236,1535.598,1415.241,1322.651,1186.712,1134.386,1049.459,954.561,885.220,833.285,782.264,736.791
38466740,11.791,1451.448,1020.397,831.767,724.839,655.833,606.224,569.510,517.848,498.361,466.076,428.225,398.752,375.160,350.180,326.033
38466803,13.567,2578.546,1846.819,1518.402,1338.644,1218.270,1125.766,1052.214,942.450,900.427,834.014,762.839,712.355,674.542,638.293,607.074
38467896,11.705,577.326,422.526,348.782,305.045,275.103,252.389,234.683,208.173,197.773,180.589,160.973,146.318,135.099,123.822,113.589
38467928,10.683,400.178,302.728,254.967,229.523,212.803,200.181,190.236,175.338,169.624,160.661,151.236,144.982,141.156,138.958,139.526
38468130,10.076,281.569,202.441,166.199,145.318,130.746,119.762,111.115,98.371,93.577,86.098,78.248,72.697,68.466,64.089,59.971
38468952,9.472,231.147,176.346,160.766,155.180,154.975,155.722,157.136,160.226,162.346,167.809,177.858,186.934,195.881,208.928,223.297
38469670,5.775,49.302,37.741,32.761,29.803,27.913,26.595,25.619,24.273,23.792,23.046,22.236,21.654,21.286,21.080,21.103
38469800,9.887,250.640,182.377,152.854,135.024,123.472,115.165,109.081,100.512,97.262,91.899,85.688,81.118,77.907,75.269,73.713
38469934,9.301,208.596,156.360,134.102,119.863,110.374,103.643,98.751,92.319,90.182,87.391,85.515,85.244,85.796,86.985,88.341
38470052,12.812,1561.106,1116.007,909.684,789.961,710.420,653.507,610.903,551.017,528.966,494.252,457.222,431.113,411.568,391.774,373.097
38470115,8.422,130.831,95.175,79.155,70.136,64.396,60.718,58.213,55.211,54.278,52.993,51.849,51.325,51.316,51.956,53.358
38470344,9.897,270.167,200.820,174.118,158.198,147.606,140.594,135.406,128.157,125.564,121.698,117.737,114.927,113.003,111.430,110.176
38506977,10.585,380.931,271.683,223.968,196.248,177.759,163.384,152.015,135.041,128.586,118.370,107.448,99.637,93.717,87.718,82.179
38507813,13.454,2389.139,1675.432,1361.979,1178.798,1058.974,976.005,914.461,826.627,792.583,735.649,668.131,616.307,576.420,536.587,500.347
38507842,11.751,1374.327,978.087,805.700,690.961,610.729,552.653,508.368,445.361,422.688,387.701,352.579,329.291,312.575,296.340,282.319
38507902,8.385,169.713,159.822,170.532,179.932,184.360,188.980,193.565,196.199,195.555,195.181,197.137,198.908,200.968,204.772,210.615
38507920,9.324,194.014,137.919,114.705,100.818,91.722,85.015,79.896,72.441,69.578,64.873,59.412,55.125,51.612,47.764,43.902
38507943,11.457,640.352,471.600,395.483,352.398,323.044,301.924,285.877,263.112,254.961,242.735,231.062,223.846,219.024,214.465,210.217
38507951,11.822,827.483,632.180,544.307,488.740,449.877,421.942,400.733,370.274,358.818,340.275,319.363,303.450,290.943,277.933,265.523
38507963,11.448,613.690,453.333,384.265,343.582,316.013,296.023,280.449,257.625,249.113,235.835,222.151,212.933,206.610,201.173,197.457
38508010,8.549,149.224,122.711,114.207,113.553,115.319,117.663,119.681,120.956,120.808,120.466,118.659,114.492,110.204,105.962,102.275
38508136,11.969,782.320,554.691,459.196,404.429,367.200,341.354,322.024,294.564,284.180,267.230,247.553,232.105,219.497,205.766,192.066
38508185,9.708,254.038,195.561,172.927,157.955,147.443,139.751,133.655,123.905,119.828,112.693,103.877,97.042,92.176,88.232,86.048
38508395,10.757,414.347,288.781,240.213,210.276,189.971,175.274,163.871,147.012,140.493,129.834,117.820,108.933,102.199,95.545,89.669
38508526,11.418,581.353,421.568,351.563,307.224,276.907,254.920,238.107,213.587,204.294,189.380,173.042,161.127,152.008,142.732,134.261
38508639,10.785,420.219,298.124,249.105,218.537,197.451,181.626,169.020,150.108,142.904,131.444,119.081,110.101,103.173,96.006,89.310
38508644,9.972,272.178,197.330,167.794,152.735,144.105,138.627,134.923,130.513,129.122,127.050,124.209,121.224,118.702,116.386,114.336
38508792,10.180,306.242,228.345,193.953,172.068,156.821,145.704,137.147,125.038,120.806,114.878,110.194,108.366,107.979,108.426,109.615
38509610,11.762,711.751,487.969,392.881,339.635,304.970,279.398,260.093,232.685,222.514,206.418,189.116,176.717,167.256,157.484,148.260
38509826,11.450,623.685,457.046,375.223,328.678,298.468,276.459,256.038,231.304,221.829,206.484,189.440,177.319,174.239,166.485,160.681
38509907,11.976,837.860,617.689,517.355,456.811,414.736,382.694,357.575,320.256,306.023,283.541,259.405,242.022,228.727,215.092,202.528
38510138,10.069,488.064,356.406,304.664,273.369,252.246,237.726,226.630,210.701,204.781,195.238,184.716,177.091,171.724,167.220,164.303
38510224,11.748,744.893,562.172,476.829,423.326,385.754,357.308,334.937,301.590,288.884,268.938,248.056,233.906,224.150,215.751,210.110
38510271,11.529,657.508,470.156,394.682,345.809,313.175,290.550,273.614,249.872,241.083,227.329,212.230,200.923,191.698,181.230,170.017
38510693,9.293,213.618,154.587,129.510,114.515,104.848,97.861,92.475,84.684,81.763,77.161,72.305,69.011,66.815,65.108,64.280
38511061,10.813,418.881,286.824,231.852,198.895,177.213,161.854,150.454,134.524,128.700,119.681,110.370,104.164,99.846,95.946,92.959
38515190,12.245,1014.835,718.258,584.691,506.698,452.575,412.275,380.629,334.266,316.884,289.831,261.410,241.285,225.915,210.007,195.077
38515255,10.616,386.405,277.976,230.586,202.805,184.772,171.733,161.844,147.991,143.048,135.767,129.044,125.274,123.196,121.920,121.700
38515801,13.267,2400.177,2020.766,1939.693,1904.292,1906.066,1940.280,2000.370,2159.061,2254.271,2457.740,2704.646,2782.881,2781.766,2803.791,2855.374
38515807,9.807,249.916,182.301,148.169,127.878,113.940,103.565,95.611,84.223,80.046,73.653,67.199,62.883,59.760,56.695,54.018
38516117,9.474,212.239,157.461,135.318,123.143,115.857,111.476,108.651,105.665,104.920,104.048,103.048,101.989,101.319,101.319,101.926
38516338,10.736,410.888,299.754,263.464,236.115,216.918,202.222,190.427,171.658,163.882,150.284,133.781,121.001,111.235,101.633,93.132
38516487,10.145,283.323,200.782,162.821,141.731,128.122,122.662,116.463,108.484,101.412,97.326,93.624,91.687,90.768,90.398,90.558
38516573,10.051,274.764,192.354,158.838,138.220,124.254,114.500,107.274,97.029,93.104,86.576,78.912,72.975,68.263,63.327,58.618
38516712,9.594,257.148,209.256,190.726,188.028,191.560,197.678,205.146,220.837,229.550,248.344,273.946,285.296,289.856,298.740,313.545
38517036,12.727,1367.257,985.902,809.469,702.966,633.006,584.265,548.537,499.389,480.931,451.104,417.229,391.973,372.597,353.020,334.938
38517488,11.696,700.521,506.696,418.390,367.200,332.660,307.086,287.039,257.251,245.753,227.355,207.166,192.512,181.557,170.824,161.551
38517724,10.624,433.832,375.386,371.609,384.737,404.236,424.463,440.364,447.451,444.892,445.385,456.837,467.767,478.854,495.247,515.435
38517744,10.383,414.592,346.824,348.942,353.469,358.602,369.671,376.613,373.470,369.038,364.225,366.114,369.974,375.629,386.063,401.512
38517786,11.423,601.006,433.596,360.023,314.933,283.849,261.101,243.398,217.081,206.834,190.033,171.020,156.906,146.117,135.205,125.279
38517851,10.954,938.882,663.868,549.800,480.728,434.421,400.827,375.121,337.759,323.396,300.032,274.000,255.474,242.409,231.037,223.210
38518320,10.920,469.288,336.766,277.542,244.433,223.520,207.358,194.817,176.209,169.046,157.417,144.366,134.649,127.191,119.662,112.795
38518773,12.711,1718.627,1367.299,1247.092,1188.023,1163.976,1154.730,1153.609,1164.327,1174.785,1206.382,1262.512,1312.929,1363.455,1438.921,1524.581
38519146,9.601,229.765,165.438,137.303,119.855,108.102,99.588,92.966,83.079,79.175,72.681,65.189,59.587,55.350,51.235,47.633
38519172,9.569,225.485,167.589,141.913,123.969,111.519,101.855,94.166,82.686,78.333,71.544,64.484,59.676,56.258,53.098,50.589
38519210,11.736,1579.072,1125.248,937.135,811.580,725.425,663.195,616.495,550.251,525.686,487.017,445.647,415.855,392.704,368.001,343.684
38570700,9.646,245.044,179.094,154.231,140.347,131.626,126.036,121.735,115.641,113.572,110.835,108.954,108.433,108.765,109.965,111.654
38570936,10.337,365.319,275.541,237.375,214.731,199.807,190.013,182.838,173.053,169.702,164.882,160.571,158.477,158.296,160.612,166.431
38570985,9.087,566.794,389.982,304.181,260.346,232.699,212.698,197.156,174.071,164.912,149.454,131.345,117.710,107.357,97.143,88.186
38571020,10.181,313.607,220.516,182.971,161.836,148.218,137.965,129.898,117.793,113.118,105.532,96.996,90.510,85.366,79.920,74.636
38571641,8.962,193.192,157.292,144.830,137.708,133.893,133.199,134.226,138.806,141.478,146.150,147.066,141.141,133.654,125.342,116.741
38572209,10.825,417.991,297.118,240.699,206.974,184.663,168.495,156.289,138.647,131.927,121.028,108.954,100.185,93.609,87.126,81.353
38572739,11.900,832.724,654.212,592.867,561.913,542.881,530.008,518.377,495.960,486.505,472.511,459.341,450.287,445.127,443.680,447.385
38572873,11.152,515.678,379.956,324.879,287.892,262.180,243.385,229.020,207.749,199.468,185.843,170.141,158.129,148.701,138.962,129.886
38573147,11.488,706.021,520.150,436.489,391.793,365.236,348.065,337.369,327.151,325.447,325.453,330.098,337.967,348.347,364.871,384.615
38573443,10.319,324.474,242.319,205.693,181.007,164.270,152.963,144.694,133.140,128.816,121.643,113.131,106.281,100.569,94.197,87.655
38573584,8.446,146.742,113.457,99.061,93.596,91.525,90.451,90.151,90.834,91.647,93.867,97.347,99.879,102.147,105.559,109.218
38573641,8.383,147.995,132.800,135.649,141.858,148.006,154.203,159.831,163.628,164.157,165.958,173.177,181.255,189.758,201.361,213.641
38574220,4.495,41.851,46.908,54.747,61.321,64.133,66.019,68.969,73.435,74.864,77.705,81.809,85.459,88.661,92.978,98.218
38574307,2.501,117.990,105.367,101.990,100.185,99.381,98.486,97.683,94.880,93.311,90.620,87.191,83.943,81.246,78.637,76.454
38574566,11.238,541.383,405.611,331.118,292.716,267.007,247.475,232.258,209.738,201.173,187.475,172.780,162.620,155.586,149.623,145.787
38583375,7.598,92.051,66.429,55.045,48.434,44.185,41.235,39.086,36.103,34.973,33.083,30.832,29.147,27.966,27.020,26.498
38583513,14.255,5105.640,3713.964,3054.348,2668.078,2410.492,2217.579,2068.661,1850.778,1767.830,1635.197,1489.305,1381.660,1297.672,1209.593,1125.221
38583537,10.146,312.281,227.668,192.389,172.509,159.284,149.441,141.836,130.799,126.760,120.683,114.839,111.314,109.258,107.993,107.872
38583597,13.476,2167.141,1580.935,1324.853,1172.792,1068.888,994.367,937.127,854.782,824.073,776.060,725.161,688.758,660.847,631.589,603.079
38584634,11.642,605.223,441.428,373.101,328.408,298.543,277.638,261.446,237.348,227.855,212.097,193.740,179.806,169.227,158.923,150.045
38584748,14.024,3861.590,2862.369,2404.741,2137.275,1953.058,1815.039,1705.241,1537.830,1471.844,1363.133,1238.983,1145.021,1072.391,999.058,933.054
38585015,12.899,1670.352,1212.631,1024.718,906.732,824.052,762.663,713.534,638.664,609.528,562.719,511.718,474.979,447.656,421.326,399.104
38585033,13.742,3209.267,2340.690,1901.005,1632.624,1450.956,1322.967,1226.465,1088.311,1035.780,950.611,855.694,786.529,734.516,683.044,637.198
38585410,11.181,1090.927,1517.761,1611.355,1720.244,1761.197,1776.469,1783.338,1757.891,1729.355,1663.001,1561.962,1474.156,1405.026,1336.761,1282.796
38585577,11.021,551.241,461.423,433.575,412.909,391.178,365.746,338.125,285.658,264.204,230.900,197.042,174.503,159.107,145.554,135.281
38585926,11.182,515.402,360.388,293.616,254.707,229.031,210.307,195.763,174.519,166.495,153.756,140.057,130.295,122.982,115.686,109.061
38585998,10.588,461.516,364.595,323.820,304.860,293.815,286.082,279.586,268.371,263.995,258.228,254.417,253.275,254.344,258.684,266.740
38586005,11.393,606.604,436.089,357.738,314.252,284.604,263.500,247.455,224.506,215.768,201.704,186.210,175.250,167.525,160.702,155.818
38586082,6.306,91.537,68.141,65.041,65.645,68.031,71.363,75.106,81.317,84.146,90.248,99.194,103.249,104.828,107.800,112.717
38586127,9.788,244.008,179.042,148.475,128.790,115.157,105.447,98.108,87.441,83.354,76.714,69.306,63.917,59.904,55.988,52.615
38586707,10.394,334.474,239.630,198.661,175.499,160.024,148.513,139.384,125.565,120.173,111.369,101.445,94.026,88.323,82.550,77.210
38586863,8.861,187.053,161.265,160.790,167.258,175.522,186.708,197.131,208.736,211.315,217.876,228.645,232.878,234.283,237.386,242.990
38587180,7.698,394.209,412.959,405.584,379.316,352.409,330.404,313.205,289.169,279.596,263.042,242.365,225.753,211.947,196.655,181.335
38587266,10.286,324.308,234.759,194.854,173.363,159.381,148.945,140.897,129.293,125.020,118.487,111.887,107.482,104.364,101.377,98.691
38587275,11.193,495.782,346.655,284.405,251.073,229.702,213.895,201.744,184.056,177.280,166.312,153.998,145.020,138.482,132.522,127.948
38587506,9.445,212.551,159.060,136.818,121.502,110.977,103.028,96.793,87.548,84.039,78.604,72.875,68.783,65.613,62.234,58.882
38587665,8.156,146.853,135.115,130.943,127.739,124.173,122.040,120.531,117.405,115.881,113.416,110.193,106.769,103.523,99.725,95.477
38587771,8.262,115.825,82.894,69.967,61.971,56.696,52.991,50.255,46.505,45.153,43.051,40.805,39.181,37.924,36.568,35.109
38600500,11.214,534.847,392.506,337.192,303.721,280.381,263.370,250.187,230.750,223.393,211.956,199.791,191.062,184.525,178.010,172.055
38600576,8.410,145.923,109.758,95.730,88.323,84.131,82.423,81.979,83.465,84.907,88.299,92.814,95.751,98.233,102.268,107.270
38600988,9.209,182.545,132.371,109.892,96.494,87.101,80.438,75.225,67.547,64.655,60.135,55.350,51.930,49.291,46.504,43.775
38601045,10.821,415.403,297.744,247.393,215.691,195.000,180.122,168.766,152.377,146.147,136.161,125.166,117.281,111.516,106.097,101.669
38601129,9.788,263.614,201.557,178.117,165.423,156.921,150.551,145.284,137.136,134.172,130.476,128.581,128.969,130.551,133.348,136.602
38601557,10.226,304.809,219.764,180.166,156.403,140.116,128.344,119.279,106.092,101.117,93.236,84.771,78.743,74.218,69.686,65.587
38601999,10.765,417.597,290.225,243.057,213.293,193.012,177.924,166.185,149.130,142.784,132.938,122.904,116.278,111.748,107.819,105.127
38602091,11.144,548.374,415.108,361.724,329.796,308.618,292.328,279.067,258.954,251.567,240.961,231.941,227.431,225.460,224.936,225.891
38602305,6.162,82.042,71.274,71.182,73.812,78.360,83.663,88.776,95.133,96.890,101.133,108.648,113.112,116.072,120.340,126.046
38602307,7.180,2326.570,1855.627,1608.566,1492.071,1421.973,1397.107,1393.021,1426.673,1453.433,1515.876,1590.741,1629.385,1657.277,1708.643,1780.668
38602419,7.736,123.547,96.659,83.891,75.802,70.222,65.867,62.297,56.539,54.164,50.075,45.090,41.042,37.727,34.175,30.727
38603698,11.322,582.128,414.780,339.872,294.550,262.998,239.947,222.301,197.018,187.732,173.448,158.829,148.743,141.082,133.064,125.497
38603752,11.413,605.449,434.046,356.758,309.777,278.310,256.802,240.969,218.904,210.648,197.150,181.569,169.610,160.067,149.943,140.141
38603976,9.333,212.605,157.132,134.375,123.195,117.522,113.986,112.393,112.710,113.907,117.212,122.559,127.418,132.478,140.294,149.550
38604353,11.054,530.965,416.646,366.446,344.070,332.144,324.700,318.885,309.252,305.357,300.852,297.743,296.032,296.069,298.972,304.879
38605424,11.903,795.442,568.433,469.666,410.198,370.136,341.105,318.925,286.586,274.126,253.764,230.828,214.100,201.780,190.169,180.696
38607298,11.158,528.776,382.221,316.349,278.344,252.485,233.208,217.925,195.172,186.547,173.041,158.724,148.412,140.371,131.797,123.389
38608850,10.860,496.124,358.997,297.781,259.438,233.524,214.172,199.442,178.408,170.646,158.721,146.702,139.010,134.024,130.139,128.262
38608863,11.099,554.645,397.445,321.704,284.239,260.821,243.692,230.908,213.512,207.552,199.102,192.042,188.871,187.805,187.939,188.938
38608928,11.263,533.710,378.741,318.548,278.574,249.971,228.460,211.325,185.676,175.982,160.960,145.311,134.255,125.911,117.396,109.436
38608953,12.198,955.237,673.332,550.256,474.592,425.343,391.510,366.760,332.473,319.705,298.649,274.594,256.822,243.527,230.676,219.543
38609021,11.176,481.867,347.586,285.517,250.963,225.356,206.866,192.609,171.695,163.711,150.911,136.815,126.392,118.237,109.666,101.446
38609673,11.389,851.787,665.244,588.036,540.818,507.887,483.033,463.009,431.999,420.371,403.439,388.721,381.197,378.260,378.946,384.211
38610352,10.927,452.282,328.117,275.039,242.326,219.588,202.273,188.459,167.695,159.757,147.215,133.741,123.956,116.376,108.463,100.980
38632639,9.644,243.883,187.277,165.185,150.121,139.794,133.174,128.915,124.335,123.214,122.245,122.343,123.288,124.653,126.461,127.354
38632722,8.185,140.773,129.770,141.409,153.049,159.962,169.757,179.773,189.939,191.451,195.697,204.141,209.396,212.558,216.642,221.312
38632730,13.794,3196.742,2314.988,1909.504,1670.521,1509.762,1385.911,1287.500,1140.995,1085.039,996.782,902.391,834.667,783.442,731.368,683.455
38632874,11.470,649.167,474.630,397.288,352.354,322.057,299.487,281.928,255.376,244.713,226.508,204.443,186.961,172.997,158.489,144.851
38632900,9.880,280.543,216.371,188.929,174.305,166.305,162.189,160.566,161.855,163.881,169.219,177.397,184.179,190.623,199.902,209.248
38632966,11.259,528.835,371.823,308.967,269.051,241.256,221.246,205.737,183.218,174.828,161.813,148.303,138.996,132.145,125.360,119.308
38633086,10.791,409.150,288.565,241.382,212.424,194.424,178.424,165.781,146.813,139.620,128.317,116.132,107.492,101.002,94.436,88.460
38633112,10.353,309.460,217.590,178.386,155.119,139.909,129.089,121.021,109.684,105.504,98.884,91.751,86.696,82.981,79.260,75.868
38633243,12.491,1266.811,930.955,788.822,695.401,626.260,575.372,534.999,475.083,452.638,418.153,383.169,359.740,343.002,327.072,313.779
38633445,11.796,782.299,633.227,587.518,575.327,585.967,598.029,610.270,629.582,638.475,661.065,697.784,722.768,743.601,776.308,818.274
38633459,11.008,462.515,331.575,272.610,236.959,212.889,195.535,182.546,164.082,157.206,146.305,134.534,126.084,119.672,113.146,107.154
38633462,12.991,2100.649,1813.232,1766.268,1783.966,1806.203,1827.917,1824.592,1733.176,1667.925,1541.909,1369.921,1218.153,1096.728,975.921,870.047
38633580,11.047,491.876,358.079,307.825,278.244,258.171,243.623,232.085,215.012,208.848,199.940,192.329,188.587,187.081,187.027,188.582
38634014,9.755,250.991,183.023,151.066,132.204,119.375,110.645,104.214,95.217,91.811,86.166,79.536,74.366,70.242,65.907,61.740
38634033,11.268,542.670,400.178,346.597,313.725,291.738,276.692,265.100,247.934,241.341,230.475,217.951,208.775,202.846,199.356,200.050
38634087,11.129,492.135,350.592,288.415,251.210,223.786,204.170,189.447,168.639,160.927,148.843,135.986,126.912,120.067,113.093,106.656
38634217,7.489,106.887,85.701,77.677,73.809,71.968,71.277,71.142,71.631,72.195,73.833,76.623,78.837,80.831,83.547,85.895
38634352,10.217,301.014,211.550,172.948,150.634,133.582,122.456,114.133,104.039,99.674,92.615,84.733,78.935,74.527,70.099,66.105
38634572,11.317,575.568,416.163,340.570,295.031,265.767,242.332,224.405,198.740,189.270,174.666,159.593,149.118,141.140,132.758,124.653
38634757,9.327,218.832,175.083,161.747,155.401,152.879,153.011,154.795,160.825,164.874,174.180,188.089,198.309,206.970,220.130,235.931
38635211,9.587,230.965,169.657,141.213,123.859,112.136,103.326,96.559,86.922,83.466,78.351,73.587,70.724,68.780,66.824,64.896
38635641,11.038,501.325,368.720,316.761,278.624,252.189,232.998,218.090,195.836,187.125,172.803,156.746,145.388,137.556,131.080,127.131
38635760,10.715,430.239,290.720,233.780,201.253,179.750,164.107,152.210,135.106,128.665,118.378,107.216,99.225,93.248,87.302,81.964
38635856,9.398,219.215,164.204,141.230,127.538,117.982,110.734,105.067,96.492,93.224,88.136,82.923,79.567,77.555,76.430,76.795
38679011,9.462,211.389,151.454,125.483,109.979,99.971,92.931,87.731,80.434,77.686,73.181,68.027,64.272,61.620,59.384,57.965
38679058,11.941,856.816,623.564,518.891,457.631,415.329,383.868,359.202,322.202,307.723,284.043,257.141,236.939,221.351,205.563,191.186
38679370,12.789,1444.806,1065.119,881.085,753.041,666.874,606.119,559.634,492.345,466.983,426.700,382.977,351.278,326.802,301.350,277.201
38679565,12.686,1376.645,961.728,790.848,686.840,618.399,569.642,532.518,478.751,450.045,415.481,376.108,346.450,335.223,312.145,290.480
38679729,11.565,638.633,457.406,378.098,330.652,298.461,274.804,256.540,229.936,219.841,203.910,186.591,174.142,164.698,155.123,146.390
38679834,11.373,629.769,457.780,373.130,327.863,297.735,276.723,261.129,238.825,230.212,215.402,197.445,183.669,173.465,164.132,156.948
38679845,12.830,1524.171,1094.848,914.009,810.685,740.969,688.652,646.729,583.711,559.804,522.777,484.905,459.614,442.195,426.913,415.960
38679970,12.017,887.753,635.400,520.507,458.560,417.183,386.032,361.362,323.942,309.108,284.550,256.194,234.702,218.129,201.409,186.171
38680132,13.321,2592.674,2376.318,2439.862,2391.241,2224.275,2051.354,1890.263,1603.725,1488.008,1309.297,1128.079,1008.869,927.952,857.514,805.684
38680734,4.378,33.819,37.182,43.024,48.131,50.401,51.966,54.163,57.486,58.780,60.722,63.810,66.533,69.136,72.342,76.163
38681518,14.318,4736.917,3552.330,3062.013,2754.647,2550.550,2413.568,2318.220,2199.336,2162.446,2115.563,2087.015,2089.747,2114.821,2173.017,2265.189
38682119,14.139,5580.530,3995.782,3270.369,2812.621,2494.599,2264.905,2089.566,1838.025,1745.546,1602.292,1453.804,1350.103,1269.923,1184.110,1099.679
38695861,11.390,653.224,487.835,415.929,371.670,342.721,320.914,303.989,279.226,270.030,256.229,242.851,234.737,229.987,227.103,227.080
38695864,11.227,548.201,402.761,344.089,306.603,280.070,260.083,243.741,218.574,208.872,193.603,177.618,166.687,159.051,152.337,147.655
38695982,11.852,784.897,562.827,465.834,407.703,368.098,339.601,317.184,283.616,270.514,249.191,225.371,207.934,194.756,181.873,170.675
38696100,13.715,3616.253,2579.515,2074.366,1785.331,1594.697,1457.100,1356.675,1220.516,1172.754,1101.928,1035.287,995.889,970.497,947.232,927.224
38696105,10.504,349.591,258.948,216.719,190.898,172.413,158.435,147.297,130.545,124.156,114.086,103.465,96.101,90.783,85.771,81.670
