# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 2;  Native Cadence: 2-min;  TPS Pipeline Instance: 372
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:42 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
150320712,10.489,364.833,260.376,218.211,193.277,178.987,167.940,159.886,149.085,145.161,139.215,132.869,128.511,125.642,123.523,122.539
150320891,10.897,504.037,376.497,316.554,280.782,258.770,241.032,227.260,207.034,199.259,187.815,176.408,169.029,164.099,159.830,156.747
150321330,10.426,354.727,250.655,202.822,177.200,158.374,145.854,136.179,121.996,116.625,107.742,97.758,90.374,84.739,79.067,73.891
150321512,11.245,535.102,372.475,302.932,263.028,238.572,219.528,205.090,184.181,176.323,163.367,148.774,137.920,129.553,120.946,112.792
150321663,14.728,8503.069,6206.396,5251.248,4691.614,4292.640,4012.591,3790.698,3448.484,3313.514,3077.851,2796.462,2579.185,2413.045,2250.473,2106.790
150322196,13.492,2191.379,1573.745,1346.419,1192.577,1068.772,995.762,935.907,842.860,807.477,747.575,680.843,632.334,596.725,562.992,534.530
150322340,5.940,62.025,56.787,57.723,60.177,64.150,68.073,72.088,77.678,80.007,84.220,91.096,95.081,98.423,102.022,107.073
150322652,12.100,944.610,702.378,597.762,528.032,478.235,443.670,417.531,379.946,365.307,342.445,317.102,298.437,284.216,269.608,255.722
150322991,8.731,181.665,165.134,170.960,180.724,191.492,202.710,212.290,219.605,219.571,220.285,223.807,224.465,225.479,225.132,225.271
150323113,12.565,1231.577,880.081,726.525,634.465,570.657,524.103,487.872,434.406,413.876,380.608,343.437,315.619,293.770,270.841,249.038
150323138,11.252,552.498,398.628,331.992,290.202,263.637,243.153,227.861,206.419,198.712,186.495,173.697,164.747,157.921,150.775,143.736
150323334,11.743,777.614,589.201,509.091,458.335,423.595,395.411,373.403,338.731,324.400,299.578,269.601,246.509,229.144,212.500,198.435
150323643,13.131,1886.989,1380.416,1150.336,998.756,897.829,810.505,752.136,682.458,651.710,586.918,536.848,503.197,479.341,456.809,438.345
150324656,10.783,646.189,467.089,389.762,342.240,315.550,292.005,274.184,248.645,238.700,223.690,207.652,196.407,188.261,180.512,174.057
150324787,9.380,221.891,163.206,137.233,122.514,112.854,105.569,100.157,92.518,89.696,85.311,80.719,77.612,75.560,73.848,72.795
150324841,10.807,417.799,305.602,253.414,221.897,199.534,182.185,168.186,147.089,139.205,126.640,113.507,104.422,97.810,91.368,85.750
150355764,9.544,239.351,177.963,153.175,140.570,136.041,132.686,131.021,130.854,131.811,134.252,137.511,139.187,140.089,141.196,140.739
150356903,8.328,147.575,128.049,125.414,125.787,128.650,131.623,134.132,135.358,135.583,137.232,142.363,147.827,153.292,161.678,171.188
150356906,11.920,1520.007,1110.553,919.977,799.915,718.770,662.223,619.774,559.922,538.455,505.143,471.478,449.020,432.629,416.013,400.264
150357290,10.443,630.342,719.578,838.265,938.000,965.261,984.628,1017.077,1055.481,1063.901,1073.994,1076.544,1068.282,1062.597,1046.689,1032.289
150357404,6.383,80.554,74.172,74.778,78.750,85.707,93.243,100.514,108.164,113.244,117.414,125.817,131.387,134.986,140.192,146.812
150357424,8.730,166.581,126.564,109.103,99.767,93.486,89.465,86.953,84.548,83.950,83.717,84.098,84.860,86.035,88.333,91.378
150357613,5.876,205.276,161.474,145.583,136.933,133.569,130.007,127.171,122.229,120.929,118.138,115.563,113.763,112.653,111.998,111.608
150357935,8.001,271.095,165.673,127.391,109.908,100.975,95.158,91.405,87.439,86.185,84.100,80.479,76.201,71.671,65.661,58.480
150358147,9.902,280.643,211.125,183.395,167.266,158.065,151.546,147.125,141.718,139.907,137.928,136.523,136.035,136.554,138.641,142.390
150358170,10.830,445.338,325.490,277.335,246.306,222.208,206.528,194.359,176.294,169.517,158.374,146.175,137.496,131.280,125.598,121.221
150358991,9.546,230.872,169.356,146.541,131.601,123.881,116.579,111.172,103.543,100.761,96.324,91.467,87.986,85.558,83.503,82.121
150359212,10.040,288.462,212.235,177.102,155.270,140.019,129.649,122.039,111.442,107.569,101.393,94.784,90.346,87.466,85.389,84.705
150359260,5.812,45.152,34.684,30.447,28.684,28.408,28.217,28.321,28.836,29.081,29.505,29.150,27.795,26.349,24.850,23.459
150359325,10.567,403.230,298.656,249.311,219.182,198.731,184.127,172.855,156.219,149.756,139.488,128.038,119.450,112.713,105.498,98.326
150359500,9.748,510.341,510.036,538.602,561.551,601.706,634.731,668.218,722.380,751.669,795.105,856.971,893.663,928.132,962.662,1009.166
150359892,10.097,334.372,242.003,203.779,182.181,168.778,158.104,149.866,137.926,133.718,126.775,119.639,115.069,112.339,110.858,111.347
150359982,10.563,390.340,327.365,305.475,294.800,293.542,292.649,293.484,296.635,300.004,308.000,323.382,338.448,354.580,378.018,404.760
150360085,10.674,380.092,282.376,237.024,207.303,186.899,171.857,160.516,144.369,138.214,129.050,119.675,113.482,109.258,105.519,102.802
150360551,10.204,323.784,237.722,195.770,174.149,158.986,148.475,140.480,129.005,124.778,118.243,111.607,107.339,104.687,102.854,102.350
150360766,7.890,124.454,101.310,92.335,87.307,84.973,83.477,82.644,81.605,81.133,79.393,74.846,69.162,64.027,58.548,53.344
150361104,10.832,442.112,319.098,259.127,225.920,203.088,187.508,175.679,158.878,152.610,143.180,133.678,127.518,123.504,120.019,117.694
150361616,9.931,287.515,202.991,168.723,146.541,130.135,119.792,112.235,101.799,97.906,91.702,84.739,79.511,75.364,70.897,66.434
150361737,9.849,273.853,195.777,161.138,140.105,125.264,114.998,107.234,96.151,91.967,85.448,78.517,73.712,70.260,66.991,64.188
150361751,10.067,298.882,212.006,176.031,153.978,137.405,125.625,116.319,102.479,97.326,89.026,80.191,73.894,69.117,64.202,59.555
150361768,10.324,376.268,281.456,240.875,216.518,201.054,189.699,181.016,168.209,163.233,154.968,145.193,137.688,132.181,127.378,123.884
150361803,10.788,484.361,392.683,350.619,318.129,287.184,259.660,235.249,196.799,182.463,161.030,140.276,126.993,118.048,110.311,104.796
150389142,10.620,392.976,284.983,238.832,210.955,194.686,181.121,171.114,157.212,152.022,144.052,135.495,129.427,124.968,120.600,116.644
150390260,10.568,403.906,297.745,249.852,225.470,212.763,200.614,190.644,175.422,169.794,161.085,152.523,146.908,142.946,139.162,135.688
150390327,10.336,339.323,248.475,211.258,186.696,165.536,153.269,143.522,128.717,122.887,113.332,102.526,94.524,88.494,82.591,77.413
150390490,8.283,126.861,94.897,80.834,72.470,67.007,63.047,60.116,56.090,54.736,52.772,51.115,50.349,50.097,50.148,50.417
150390543,9.148,203.766,145.281,120.659,106.012,96.410,89.416,84.033,76.351,73.539,69.320,65.207,62.609,60.855,59.228,57.823
150390619,7.914,117.556,90.520,77.608,69.090,62.761,58.543,55.361,50.840,49.235,46.702,44.131,42.377,41.058,39.606,37.994
150391118,9.994,288.955,211.284,177.980,155.720,140.089,128.649,119.833,106.989,102.168,94.483,86.182,80.144,75.445,70.461,65.632
150391226,10.476,378.240,276.142,228.303,199.687,179.731,164.502,152.728,135.864,129.686,120.567,111.712,105.883,101.423,96.412,90.925
150391436,10.079,297.200,214.230,176.279,155.351,142.781,132.748,124.971,113.409,108.976,101.557,93.041,86.616,81.683,76.758,72.247
150391908,11.065,497.481,369.181,312.604,275.798,255.042,237.175,223.555,204.228,197.502,187.136,177.239,171.110,166.900,162.682,158.586
150391988,8.262,156.776,145.618,152.021,163.563,175.423,188.579,200.699,210.936,211.501,213.691,220.129,223.364,224.356,226.010,227.633
150392377,11.200,533.186,385.883,322.938,281.390,255.543,234.270,218.189,195.335,186.710,173.731,160.263,150.810,143.482,135.524,127.375
150392584,5.747,68.907,75.216,93.871,109.236,113.695,116.890,121.076,127.341,129.135,133.214,140.143,146.011,154.823,162.409,171.624
150392753,8.525,211.948,229.539,264.766,280.786,269.457,255.271,243.507,217.577,205.365,184.881,162.409,147.353,137.711,130.277,127.039
150393064,10.464,403.817,324.042,297.037,280.906,274.401,270.241,269.128,270.377,271.920,278.799,291.863,304.684,317.661,338.045,361.550
150393191,9.574,236.511,169.705,141.301,125.248,112.484,104.830,99.149,91.290,88.470,84.134,79.794,77.112,75.551,74.740,75.035
150393198,9.483,279.679,231.117,204.218,187.652,175.778,166.086,157.985,144.609,138.920,129.823,119.385,111.291,104.887,98.336,92.124
150393302,9.007,196.044,166.302,158.865,157.199,159.347,163.000,166.551,171.213,171.238,176.082,184.789,191.131,196.600,204.928,215.196
150393390,5.962,64.878,70.637,81.455,91.263,95.389,98.893,103.689,110.249,111.610,115.222,120.932,125.646,129.349,134.566,140.638
150394126,6.536,210.970,142.263,121.881,110.182,101.622,94.738,88.477,78.026,73.962,67.460,60.717,56.088,52.814,49.844,47.564
150429481,9.246,203.283,148.413,121.775,105.672,96.351,88.527,82.419,73.306,69.780,63.961,57.366,52.398,48.517,44.461,40.587
150430044,10.056,334.657,248.123,214.888,193.559,176.563,164.926,155.858,142.372,136.881,128.709,119.837,113.365,108.458,103.516,98.949
150430275,11.336,556.373,397.316,328.343,287.705,257.128,237.235,222.220,200.753,192.685,179.976,166.231,156.315,148.764,140.961,133.552
150430431,10.458,381.202,287.405,250.215,229.517,213.207,203.479,196.173,186.309,183.304,179.776,179.094,181.615,185.982,193.208,201.998
150430566,10.835,438.431,315.322,268.738,237.866,214.687,199.444,187.555,170.302,164.047,154.363,144.671,138.213,133.494,128.624,123.848
150430616,10.098,306.723,223.284,190.700,170.896,155.329,145.403,137.900,127.165,123.443,117.251,110.808,106.580,103.919,102.142,101.766
150430829,9.561,263.629,214.896,213.104,219.472,233.121,247.020,259.381,271.802,276.457,282.521,293.862,298.344,299.590,302.586,306.981
150430837,9.249,201.992,157.101,141.170,132.610,127.076,125.392,125.399,128.497,131.180,137.184,145.599,151.372,156.126,162.469,168.226
150431120,9.040,183.022,131.246,110.063,97.222,90.805,85.173,81.056,75.519,73.668,70.768,67.920,66.206,65.275,64.860,65.092
150431518,14.010,3833.451,2960.751,2621.729,2425.061,2285.499,2185.722,2112.382,2009.903,1973.428,1922.723,1877.113,1849.935,1837.045,1833.980,1839.322
150431599,8.448,156.182,125.784,115.941,110.800,106.108,104.790,104.399,104.912,105.733,108.246,112.780,116.835,120.938,125.550,128.483
150431659,9.354,212.774,154.920,130.940,117.566,109.229,102.741,97.767,90.603,88.166,84.214,80.346,77.877,76.212,74.721,73.378
150431791,7.514,97.590,72.418,60.939,54.465,49.307,45.731,42.916,38.794,37.295,35.084,33.037,31.810,30.990,30.162,29.345
150431839,8.422,132.669,97.455,81.768,72.033,62.740,58.123,54.694,49.970,48.304,45.784,43.316,41.698,40.474,39.066,37.431
150431859,9.846,270.308,198.233,167.086,149.321,136.631,127.414,120.387,110.164,106.210,99.696,91.888,85.333,79.552,72.724,65.446
150431920,5.714,62.412,65.588,78.343,88.861,92.385,94.912,99.138,105.113,107.541,111.179,116.521,121.327,127.742,133.266,139.976
150432211,12.812,1642.572,1298.774,1145.071,1038.419,964.890,916.495,881.288,834.141,818.445,798.153,782.852,774.063,764.590,745.415,710.114
150433270,9.971,315.572,257.152,235.540,229.944,226.728,226.825,226.721,224.341,222.857,222.827,226.579,231.215,237.063,246.787,259.919
150437065,11.314,565.315,421.089,356.907,317.947,293.714,276.949,264.292,245.872,238.584,226.462,211.837,200.697,192.966,187.185,184.932
150439289,8.421,147.001,116.794,103.447,93.920,85.759,79.981,75.201,67.348,63.951,58.313,51.581,46.366,42.320,38.225,34.456
150439989,8.788,182.902,157.468,154.793,157.728,167.178,175.820,184.602,197.185,203.050,213.767,230.924,241.300,248.493,258.546,271.794
150440079,8.113,122.272,91.587,78.006,70.190,64.755,60.952,58.111,54.215,52.860,51.072,49.758,49.342,49.352,49.534,49.583
150440176,8.271,440.791,339.883,298.488,277.006,263.803,253.496,246.235,236.908,234.370,231.374,231.173,233.390,236.963,241.971,246.006
150441800,10.104,315.175,232.601,197.869,175.137,160.129,148.523,139.563,126.598,121.858,114.326,106.475,101.078,97.135,93.267,89.751
150441810,9.713,834.603,944.461,927.779,871.492,808.064,747.560,696.601,615.678,584.070,533.667,479.171,439.196,406.625,369.879,331.718
150441905,11.183,540.107,400.979,338.566,304.448,285.525,269.357,256.838,238.797,232.516,223.228,215.127,211.018,209.219,209.030,210.442
150442152,9.534,306.378,244.840,219.041,205.278,191.306,183.285,176.331,164.560,159.670,152.095,143.967,137.889,133.255,128.695,124.592
150442264,6.293,82.212,83.405,92.889,102.329,109.547,116.537,123.838,132.119,138.530,143.654,152.543,159.356,162.555,169.746,178.565
150442497,8.477,134.960,99.432,84.798,76.393,70.131,65.745,62.285,57.091,55.071,51.689,47.781,44.813,42.557,40.400,38.575
150442658,10.708,692.032,581.729,562.118,559.099,564.710,577.528,589.787,604.903,614.115,631.876,666.401,696.442,726.445,768.528,817.192
150442748,10.452,383.552,287.938,244.003,218.408,201.779,189.234,179.369,164.586,159.148,150.652,142.167,136.702,133.170,130.394,128.901
150443046,10.317,340.985,250.947,213.078,189.545,179.123,167.744,158.927,146.022,141.204,133.639,125.662,120.104,116.112,112.341,109.197
150443296,9.280,204.906,149.803,125.547,110.458,99.292,91.688,85.752,77.113,73.946,69.056,64.123,60.809,58.366,55.895,53.565
150513276,10.503,382.358,274.263,230.372,204.350,188.545,175.129,164.532,148.822,142.655,133.737,124.842,118.979,114.866,110.984,107.667
150513824,11.538,651.250,487.774,429.434,389.390,370.380,354.229,342.970,329.023,324.074,318.888,315.683,315.508,318.084,325.436,338.069
151892365,14.564,5058.739,3643.145,2996.452,2613.020,2293.611,2100.265,1949.729,1727.714,1643.304,1507.811,1359.667,1251.750,1168.951,1083.986,1004.442
151892408,8.513,175.506,157.017,159.373,167.353,178.770,191.870,203.703,214.729,212.970,217.016,225.784,229.801,232.398,234.835,237.754
151892844,14.957,10035.907,7118.490,5824.349,5085.939,4619.228,4256.308,3976.136,3571.104,3420.668,3182.824,2930.674,2752.240,2617.524,2477.801,2342.885
151892876,10.635,450.038,368.230,342.314,331.384,329.246,327.755,324.786,316.021,311.666,307.130,306.800,309.195,313.671,322.892,336.676
151892884,9.714,247.302,171.665,137.964,117.739,105.851,96.086,88.737,78.603,74.964,69.807,65.099,62.286,60.290,58.094,55.745
151892902,7.785,103.085,76.540,65.696,59.262,55.708,52.713,50.255,46.516,45.154,43.116,41.283,40.279,39.785,39.594,39.802
152068723,8.531,147.684,104.723,86.544,75.860,69.821,64.344,60.118,53.999,51.745,48.257,44.758,42.545,41.146,40.134,39.773
152068791,9.929,283.008,204.914,172.593,154.285,142.306,133.436,126.759,117.226,113.684,107.841,101.175,96.132,92.290,88.536,85.180
152069126,9.234,194.336,145.114,123.407,109.366,99.729,92.705,87.367,79.748,76.899,72.623,68.287,65.377,63.275,61.180,59.158
152069565,9.542,244.281,177.428,152.539,137.817,125.576,118.456,112.913,104.516,101.547,96.175,90.093,85.626,82.455,79.818,78.190
152070305,7.640,131.624,109.231,98.899,90.361,84.122,78.978,74.981,68.699,66.188,61.898,56.770,52.695,49.415,45.945,42.580
152070435,9.034,264.099,202.682,173.776,161.459,151.074,145.327,140.690,133.785,131.365,127.375,123.186,120.147,118.188,117.090,117.167
152071142,13.625,2842.205,2079.474,1735.709,1493.558,1302.456,1186.276,1098.001,972.188,925.773,854.209,780.199,728.726,689.486,648.249,608.220
152071579,8.876,206.254,192.811,202.918,213.473,221.674,227.379,232.540,233.213,229.340,227.667,229.037,230.703,232.680,235.062,237.278
152086729,9.805,445.642,537.870,589.685,638.209,635.118,631.832,629.935,616.082,604.800,578.311,536.600,499.552,468.912,440.042,415.820
152087453,10.518,414.632,305.943,258.437,228.315,209.826,193.011,179.475,158.630,150.386,136.970,121.993,111.000,102.712,94.414,86.860
152087791,5.766,65.419,54.972,50.711,48.861,48.901,48.649,48.752,49.403,50.010,51.478,54.054,56.360,58.486,61.783,65.352
152087995,9.837,265.143,189.319,154.231,134.204,122.397,112.650,105.182,94.366,90.170,83.532,76.234,71.057,67.352,64.022,61.550
152088075,12.311,1443.958,1278.130,1261.811,1247.016,1216.704,1166.596,1099.136,942.466,877.487,767.109,652.584,574.312,519.364,468.646,426.843
152088086,8.608,144.625,106.295,89.960,79.594,71.387,65.925,61.720,55.689,53.485,50.278,47.353,45.710,44.751,44.047,43.694
152799993,8.373,161.112,153.347,162.792,170.605,173.672,175.905,178.314,178.101,176.806,174.756,173.093,170.909,168.381,165.361,161.301
152809645,8.925,270.246,233.101,227.797,230.682,236.778,241.530,244.403,241.878,237.430,234.437,234.812,235.752,237.505,240.515,244.510
152809690,5.249,55.183,49.287,50.665,53.171,56.664,60.558,64.409,68.896,69.821,72.468,77.597,81.078,83.565,87.023,91.281
152820571,10.193,638.003,464.546,384.936,344.303,324.186,305.377,290.985,270.534,263.323,252.086,240.791,233.231,227.891,222.669,217.288
152820658,7.874,102.403,76.825,64.500,56.924,51.639,48.023,45.411,41.892,40.614,38.806,37.111,36.137,35.570,35.189,35.009
152820919,10.812,445.616,329.177,278.477,246.111,225.276,208.309,194.937,174.883,167.261,155.193,142.557,134.056,128.294,123.607,120.963
152820965,9.116,188.763,141.591,122.108,110.508,101.704,95.784,91.219,84.749,82.575,79.324,76.569,75.121,74.202,73.136,71.537
152821098,13.266,2395.846,1724.020,1443.563,1268.188,1151.926,1065.371,999.520,903.581,866.872,807.801,742.496,695.534,661.277,629.077,602.270
152826354,11.632,841.322,642.800,554.881,504.309,471.774,445.418,424.630,393.389,381.833,364.354,347.511,336.770,329.354,322.338,315.623
152826383,8.950,205.069,182.827,186.763,195.296,202.562,210.801,217.376,220.095,218.947,217.690,218.519,217.719,216.332,214.209,211.038
152826395,9.436,213.195,152.222,126.408,111.429,101.503,94.348,88.952,81.349,78.490,74.030,69.180,65.641,62.912,60.036,57.139
152826465,10.679,407.844,300.035,255.013,232.139,214.688,204.242,196.352,185.240,181.687,176.285,171.838,169.918,169.718,171.354,174.957
152831177,9.841,248.706,175.677,145.385,127.234,114.809,106.157,99.594,90.123,86.480,80.672,74.262,69.704,66.460,63.597,61.504
152831301,10.385,376.128,296.061,270.021,255.092,250.291,243.888,238.702,230.238,226.687,223.538,223.822,226.906,232.143,240.279,250.401
152831447,10.130,307.581,225.066,186.707,163.378,145.752,135.054,127.229,116.423,112.343,105.804,98.364,92.855,88.746,84.821,81.516
152831858,8.690,188.011,157.777,152.000,155.432,160.603,168.203,175.694,186.274,190.042,197.697,205.104,202.235,194.948,185.667,174.459
152864074,9.085,187.121,135.151,116.191,103.597,94.405,88.060,83.168,75.913,73.059,68.757,64.227,61.055,58.787,56.575,54.705
152864226,7.828,517.546,457.021,413.895,386.308,389.598,381.865,377.208,373.669,371.554,366.517,350.263,330.111,313.694,300.412,293.154
152864586,8.940,178.194,132.229,111.096,99.112,90.427,83.912,78.826,71.296,68.406,63.788,58.708,54.978,52.109,49.205,46.515
152864732,13.869,3960.952,2924.364,2484.971,2234.377,2079.264,1962.108,1874.228,1752.913,1712.908,1656.317,1615.170,1605.917,1617.595,1653.714,1717.794
152864897,10.651,411.151,308.738,260.076,232.537,216.420,202.022,190.700,173.482,166.952,156.146,144.199,135.443,128.869,122.353,116.451
152865184,11.157,608.890,434.677,358.731,313.057,285.374,262.005,243.870,217.673,208.059,193.294,178.486,168.690,161.785,154.966,148.908
152865487,9.666,251.658,182.245,153.474,136.730,126.661,119.461,114.373,107.968,105.851,103.003,100.603,99.581,99.561,100.570,102.632
152866301,10.561,411.938,329.609,292.855,275.162,265.383,257.242,250.831,240.711,237.609,232.736,229.387,228.491,229.778,234.250,242.617
152866374,7.674,114.785,94.177,88.765,85.733,84.578,84.811,85.622,87.643,88.895,91.688,95.559,97.663,98.970,101.013,102.921
152866802,10.188,315.577,223.456,186.539,165.567,153.446,142.935,134.728,122.699,118.088,110.987,103.462,98.237,94.524,91.146,88.402
154375111,8.771,149.064,109.256,92.541,81.898,73.963,68.795,64.925,59.444,57.391,54.180,50.678,48.097,46.080,43.900,41.684
154375139,13.688,3359.385,2462.150,2115.740,1879.108,1718.373,1596.464,1504.104,1368.633,1315.801,1226.780,1121.226,1039.241,975.019,909.029,846.944
154375243,13.078,2278.620,1855.970,1733.795,1686.323,1660.514,1678.098,1711.839,1797.134,1833.470,1913.525,1954.568,1883.991,1778.789,1653.430,1515.147
154375252,8.691,145.012,106.695,91.201,80.894,74.772,69.938,66.268,60.762,58.310,54.357,49.224,44.868,41.236,37.336,33.519
154375268,14.306,5337.250,3748.729,3123.731,2710.905,2453.397,2245.298,2081.788,1840.243,1748.150,1606.037,1455.673,1347.853,1264.489,1176.204,1090.731
154375281,9.803,256.973,185.117,152.439,133.525,120.105,111.133,104.330,94.907,91.585,86.679,82.169,79.607,78.058,76.774,75.779
154375301,8.571,149.461,113.115,99.250,91.626,89.804,87.734,86.829,87.146,88.157,90.914,96.149,101.742,107.846,116.879,126.637
154379061,8.771,180.228,159.675,163.432,172.059,183.346,195.302,206.386,216.464,216.674,220.135,228.139,232.079,235.044,238.151,242.501
154379129,10.484,441.657,364.984,342.345,334.411,339.351,342.806,345.867,346.555,343.816,345.638,352.201,357.170,362.329,371.772,385.042
154616502,9.653,225.876,156.268,129.228,113.805,104.125,96.875,91.259,83.066,80.048,75.199,69.988,66.202,63.271,60.173,57.150
154616565,10.077,339.124,281.327,269.455,272.880,283.323,292.556,299.035,299.827,295.629,291.665,287.337,280.127,272.761,265.288,258.173
154616668,10.213,330.116,246.188,203.294,179.030,162.078,149.940,140.645,127.318,122.225,114.638,106.680,100.830,95.945,90.089,83.433
154616669,12.840,1829.718,1350.550,1150.026,1034.057,950.954,894.255,850.952,787.728,763.669,725.841,684.791,655.527,634.902,617.219,604.985
154616773,9.523,222.727,164.177,137.918,122.051,110.964,103.169,97.141,88.430,85.231,80.254,75.156,71.704,69.202,66.746,64.468
154616835,8.666,181.998,166.270,176.077,184.972,193.393,202.933,211.327,217.304,216.694,217.911,222.500,224.878,227.037,229.212,231.982
154618110,8.647,141.061,103.097,86.457,76.030,69.386,64.367,60.534,54.951,52.851,49.310,45.242,42.135,39.699,37.166,34.787
154618248,8.551,162.666,123.987,108.514,99.384,97.287,94.608,93.311,93.238,93.779,96.216,100.800,105.552,110.714,118.415,126.990
154618337,16.257,27788.406,20696.818,17865.008,15939.767,14138.583,13241.580,12569.122,11624.002,11275.542,10751.616,10216.068,9860.045,9613.945,9405.402,9246.923
154618387,10.938,505.044,367.761,307.327,273.790,252.409,236.175,223.536,204.804,197.810,186.382,173.840,164.604,157.526,150.356,143.658
154842794,4.827,62.822,71.366,84.478,96.362,100.701,103.317,107.331,114.603,117.269,121.847,128.505,135.231,145.883,154.139,164.376
154842885,10.637,398.387,291.265,246.560,220.132,202.023,188.374,177.505,161.031,154.762,144.634,133.664,125.743,119.788,113.867,108.514
154842898,9.605,220.468,163.209,136.506,120.320,110.169,101.897,95.447,85.942,82.285,76.572,70.443,66.060,62.753,59.440,56.421
154842944,7.620,203.944,251.028,277.831,302.382,312.762,320.146,328.139,336.672,336.276,335.000,327.875,316.201,302.140,283.329,261.251
154842979,5.951,73.501,81.583,92.411,100.287,102.834,104.623,107.176,110.042,111.072,111.618,111.873,110.948,109.272,106.699,102.984
154843001,15.025,10597.721,7594.454,6282.801,5566.628,5173.222,4829.182,4570.180,4198.346,4048.192,3824.072,3571.808,3379.628,3228.839,3070.959,2918.785
154843068,9.884,262.179,189.632,158.665,139.945,129.224,120.889,115.061,107.884,105.575,102.889,101.642,102.478,104.513,108.039,112.444
154844384,9.750,262.768,203.363,179.070,168.332,163.627,159.523,156.154,150.322,147.901,144.417,140.977,138.499,137.286,137.798,140.822
154844423,10.696,419.232,301.856,249.757,217.992,195.515,179.621,167.206,148.894,142.023,131.083,119.471,111.397,105.565,100.071,95.597
154844651,8.683,150.900,110.846,94.138,84.008,77.532,72.482,68.684,63.346,61.430,58.593,55.922,54.370,53.474,52.886,52.635
154844659,8.665,175.133,155.752,160.608,170.791,184.475,198.312,211.228,221.955,226.486,228.566,235.063,237.351,236.587,236.006,234.504
154844788,9.240,188.836,137.010,114.945,101.265,91.718,85.290,80.568,73.996,71.583,67.616,63.101,59.706,57.086,54.436,51.959
154844820,10.028,299.081,226.861,198.840,182.707,173.294,167.584,163.260,156.812,154.447,150.583,145.970,142.028,139.338,137.629,137.522
155081787,8.923,169.219,123.526,102.936,90.377,80.136,73.318,68.055,60.404,57.533,52.995,48.141,44.645,41.932,39.100,36.381
155081823,9.511,220.761,157.994,133.883,122.285,116.105,110.558,106.594,101.348,99.726,97.247,94.992,93.618,92.884,92.422,92.002
155081830,10.950,477.388,353.116,295.783,258.509,231.890,213.230,199.134,179.275,172.141,161.756,152.197,146.612,142.969,139.449,136.168
155081954,7.383,87.630,67.269,57.420,51.465,49.027,46.122,43.879,40.559,39.223,37.310,35.347,34.014,33.091,32.292,31.692
155081956,10.462,396.818,331.415,318.530,317.227,320.985,322.252,320.565,307.246,299.451,286.177,271.371,258.459,247.475,236.659,226.599
155081964,8.150,154.628,138.207,131.700,128.213,128.444,126.898,125.106,119.859,117.168,112.397,106.328,100.846,96.182,91.278,86.507
155081999,8.846,155.036,111.915,93.343,82.238,76.028,70.949,67.192,62.051,60.264,57.618,55.192,53.840,53.083,52.608,52.404
155082127,9.806,262.350,191.592,164.275,146.131,133.473,123.501,115.624,103.948,99.577,92.841,86.002,81.370,77.983,74.599,71.536
155083572,10.074,294.912,222.276,187.343,164.545,146.966,134.534,124.582,109.457,103.542,94.181,84.025,76.752,71.331,65.997,61.253
155083645,12.784,1633.054,1203.258,1045.482,932.821,855.345,798.295,751.411,679.700,652.720,612.206,573.109,547.482,528.496,508.057,486.818
155083648,10.011,264.062,188.900,154.920,134.922,123.118,112.872,104.905,93.264,88.948,82.188,75.165,70.295,66.663,63.004,59.681
155083699,12.858,3245.240,2355.135,1952.059,1701.010,1519.220,1390.484,1291.867,1150.637,1099.522,1019.627,937.074,878.185,830.667,775.904,716.631
155083867,8.406,148.855,121.115,114.830,113.050,114.900,116.305,117.140,116.220,115.530,114.609,114.625,114.542,114.937,116.631,120.034
