# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 1;  Native Cadence: 2-min;  TPS Pipeline Instance: 366
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:35 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
260504147,8.529,152.483,113.892,97.207,88.499,83.124,79.632,77.371,74.864,74.149,73.343,72.654,72.309,72.520,73.952,76.947
260504446,13.313,5264.542,5809.196,5013.057,4228.000,3608.968,3149.520,2808.184,2348.093,2190.643,1964.755,1757.620,1629.437,1537.586,1443.416,1355.839
260504551,9.396,230.789,190.025,178.013,172.614,177.380,178.441,180.172,183.513,184.959,190.200,199.970,208.629,216.993,229.555,244.168
260505455,9.948,281.484,196.134,162.181,138.211,122.231,111.234,103.241,92.683,89.083,84.102,80.059,78.281,77.455,76.702,75.700
260505542,8.207,121.890,88.430,73.356,64.709,60.099,55.659,52.236,47.384,45.596,43.042,40.718,39.431,38.714,38.214,37.994
260506296,13.744,3916.108,3130.836,2858.201,2705.937,2639.319,2632.602,2658.566,2764.801,2853.637,3007.064,3174.835,3219.736,3208.699,3184.873,3123.257
260507093,4.740,36.216,35.916,38.903,42.709,45.171,47.911,50.928,54.272,57.067,58.987,62.481,65.164,67.304,70.201,73.665
260507500,8.241,149.061,126.982,126.227,129.610,131.399,137.163,142.720,149.366,151.740,156.361,163.505,166.514,168.578,170.538,172.991
260507598,7.826,112.813,84.767,73.346,66.230,60.803,57.349,54.871,51.554,50.428,48.757,47.150,46.223,45.808,45.787,46.251
260507876,12.475,1410.808,1031.658,869.019,765.237,691.163,638.043,597.323,537.823,514.268,478.344,439.149,410.683,389.157,367.482,348.216
260537783,10.694,437.804,323.120,277.006,246.915,227.486,213.525,203.389,189.768,185.081,178.398,172.519,169.507,168.139,167.651,167.770
260538402,10.198,324.227,242.192,205.130,184.166,169.710,158.881,150.374,138.073,133.897,127.937,123.587,122.439,123.077,125.319,129.280
260538574,10.625,421.002,312.325,262.573,231.252,207.900,192.443,180.904,164.643,158.661,149.288,139.396,132.569,127.650,122.957,118.959
260540242,11.027,506.398,368.772,314.245,280.821,256.151,239.516,226.323,206.328,198.728,185.839,171.009,159.540,150.362,140.746,131.471
260540633,12.651,1477.644,1039.698,871.532,770.237,707.948,658.210,619.944,564.080,542.870,508.194,468.697,437.949,412.655,384.825,356.767
260541079,10.869,487.820,361.784,308.399,275.954,253.458,237.853,225.912,208.873,202.730,193.297,183.850,177.471,172.736,167.761,162.531
260542013,12.902,1997.960,1463.636,1208.628,1065.808,967.089,891.554,831.209,740.309,703.018,646.776,584.730,538.365,501.673,462.924,425.380
260542381,10.146,343.771,253.071,213.384,191.082,178.313,168.555,161.619,152.611,149.686,145.273,141.044,138.535,137.272,136.961,137.647
260542558,10.003,301.512,221.768,188.919,171.176,158.071,149.552,143.262,134.882,131.919,127.968,124.690,123.279,123.127,124.300,126.849
260542710,7.162,96.090,73.751,66.190,60.644,57.284,54.915,53.174,50.844,49.911,48.916,48.227,47.978,48.029,48.330,48.682
260542756,12.402,2651.611,1936.687,1641.635,1482.504,1362.706,1295.311,1245.016,1172.986,1144.668,1098.135,1040.561,994.119,960.383,933.400,918.386
260604507,7.876,137.124,108.922,98.875,93.441,87.962,84.650,81.949,76.890,74.740,70.749,65.570,61.024,57.232,53.058,48.861
260605506,8.169,137.143,103.286,90.961,84.694,83.093,81.175,79.993,78.720,78.954,79.026,79.269,79.047,78.625,77.825,75.903
260605524,10.845,477.690,347.206,291.181,258.528,240.000,224.121,211.706,193.593,187.087,176.717,166.102,158.742,153.131,147.190,141.098
260605873,4.243,37.596,39.497,45.504,50.470,52.683,55.270,58.419,62.091,63.419,65.818,69.535,72.490,73.976,77.246,81.265
260606294,15.320,14367.275,10057.892,8214.587,7185.852,6472.641,5939.900,5513.536,4874.388,4630.272,4238.446,3811.584,3499.499,3258.297,3006.916,2769.010
260606533,8.069,133.489,113.133,103.636,96.961,92.659,89.150,86.626,82.966,81.924,80.172,78.876,78.450,78.710,79.813,81.793
260607111,9.035,360.907,259.819,215.097,187.635,174.756,161.948,152.487,139.330,134.627,127.193,119.434,114.051,109.996,105.824,101.718
260607250,13.012,1985.577,1404.332,1179.709,1037.484,945.983,870.163,811.275,726.862,697.907,653.810,614.208,591.873,577.827,564.378,551.872
260607682,9.335,213.332,152.342,127.876,113.421,102.660,95.870,90.799,83.865,81.382,77.878,74.758,73.141,72.396,72.127,72.369
260608260,14.139,4931.445,3525.046,2956.773,2589.971,2331.243,2159.073,2029.162,1847.348,1782.884,1685.281,1590.449,1529.427,1484.895,1436.031,1383.140
260608820,9.976,281.402,209.108,181.149,164.168,152.623,144.073,137.596,128.337,125.117,119.779,114.230,110.570,108.371,107.116,107.352
260608940,9.150,181.601,129.411,106.359,92.491,81.795,75.269,70.385,63.474,60.926,56.906,52.634,49.651,47.462,45.324,43.425
260609189,13.834,4192.733,3218.018,2735.799,2509.125,2459.100,2388.139,2348.281,2322.430,2336.219,2351.818,2367.371,2361.168,2349.921,2338.670,2314.889
260609205,12.722,1685.756,1318.943,1200.488,1149.181,1148.415,1139.195,1138.378,1145.662,1153.600,1175.742,1211.791,1236.630,1257.946,1286.895,1311.077
260609222,8.870,165.643,122.177,103.019,92.281,82.787,77.320,73.137,67.039,64.868,61.164,57.062,53.988,51.540,48.919,46.248
260610468,8.569,177.692,149.331,146.384,150.021,152.942,156.520,158.792,156.860,154.717,150.944,146.846,141.916,136.641,130.135,122.491
260635418,10.892,490.445,375.077,328.742,300.763,284.606,274.087,267.901,262.725,261.844,262.639,265.169,267.581,270.812,276.422,283.005
260635761,11.333,1283.713,906.375,760.823,686.185,647.888,612.041,584.482,543.961,529.907,503.633,472.113,446.786,426.580,405.510,385.005
260636511,8.651,149.807,108.225,92.233,81.170,75.698,70.719,67.103,62.201,60.515,57.829,55.076,53.271,52.096,51.125,50.450
260636592,8.851,160.347,118.189,98.227,86.273,78.635,72.740,68.346,62.232,60.022,56.753,53.635,51.821,50.801,50.179,50.144
260636889,10.585,427.735,339.094,306.471,285.142,296.027,291.956,289.230,284.849,282.446,280.775,279.236,276.734,275.172,276.520,281.553
260637875,13.984,4110.516,2969.174,2427.969,2119.203,1925.601,1791.992,1697.599,1572.822,1517.645,1442.523,1351.000,1276.407,1215.583,1151.566,1088.872
260638705,10.596,418.763,309.171,258.302,226.857,203.418,186.784,173.665,154.251,146.943,135.657,123.989,115.937,109.966,103.935,98.368
260638826,12.524,2534.289,1797.968,1498.764,1311.938,1214.012,1122.745,1054.342,956.766,918.791,859.363,792.668,742.977,704.595,665.419,629.002
260638969,11.217,977.290,698.144,580.689,513.047,469.520,436.499,410.720,372.504,358.454,335.009,309.160,290.049,275.327,259.712,244.690
260640693,11.908,973.334,708.326,584.903,515.189,472.821,439.637,414.381,377.425,363.461,339.939,313.018,293.004,278.137,264.040,252.321
260640855,8.838,169.233,121.372,101.715,89.404,82.285,76.410,72.093,66.115,64.090,60.659,56.997,54.457,52.634,50.923,49.494
260640910,5.806,51.074,44.464,43.520,44.926,46.044,47.309,47.574,44.687,42.843,39.169,34.625,30.780,27.687,24.599,21.860
260641076,10.683,449.992,332.809,275.094,245.089,228.736,213.099,200.786,182.390,175.394,164.126,151.976,143.470,137.500,132.313,128.787
260654645,12.553,7102.203,6892.311,6106.690,5236.651,5430.798,5014.590,4706.913,4264.389,4081.727,3742.318,3298.725,2947.958,2676.165,2403.125,2153.597
260655117,9.692,243.180,175.354,144.879,128.760,117.773,109.878,103.798,95.125,92.110,87.470,83.114,80.546,78.970,77.666,76.651
260655745,10.857,458.963,335.398,277.709,250.084,232.712,219.675,210.087,197.213,192.864,186.565,180.952,178.023,176.823,176.932,178.277
260655797,14.985,13045.896,9596.301,8147.120,7153.950,6432.604,5900.804,5478.577,4849.848,4610.306,4245.756,3871.993,3616.496,3427.960,3242.226,3074.764
260655847,7.230,95.239,71.850,60.946,54.240,50.192,46.642,43.791,39.485,37.870,35.245,32.439,30.457,29.005,27.607,26.428
260656168,7.593,94.248,70.418,59.081,53.071,48.635,46.066,44.300,42.202,41.598,40.960,40.829,41.275,42.060,43.347,44.794
260656666,9.107,207.188,170.798,167.160,172.912,183.025,195.952,207.504,218.704,220.056,224.860,233.791,236.272,235.739,235.881,236.788
260657210,8.230,135.287,107.595,100.273,97.762,96.289,96.671,97.197,97.853,99.358,101.162,104.792,108.086,111.555,116.753,122.913
260657291,12.036,1020.517,759.210,642.086,575.666,528.524,490.148,458.897,410.146,391.905,361.215,328.082,304.809,288.229,273.127,261.727
260658693,12.291,1239.613,912.890,764.199,681.335,615.674,574.008,542.544,496.874,480.284,452.228,421.534,400.341,386.501,376.184,372.287
260658714,9.552,245.733,182.034,153.798,139.479,132.643,126.109,121.485,115.429,113.536,110.353,106.918,104.597,103.450,103.577,105.547
260659028,10.607,421.660,317.107,270.953,241.932,221.930,207.878,197.279,182.353,176.937,169.210,162.311,158.625,156.749,155.686,155.457
260659364,9.907,284.025,205.308,170.448,152.476,153.986,147.914,144.765,143.492,144.271,147.063,151.945,156.652,161.425,168.212,174.349
260659374,10.349,373.859,272.161,223.641,197.501,180.640,167.771,157.843,143.713,138.873,131.452,124.796,121.280,119.506,118.679,119.054
260659412,11.343,646.179,486.314,420.737,383.690,360.316,346.832,338.278,329.991,328.112,327.905,330.287,333.697,338.566,347.868,360.194
260659557,8.323,143.552,116.172,107.373,106.088,108.743,112.126,116.120,124.096,128.090,137.346,150.302,156.840,159.755,165.635,174.407
260708537,9.369,236.193,170.278,138.308,121.783,114.098,106.461,100.978,93.664,91.148,87.100,82.724,79.577,77.207,74.833,72.543
260709448,9.510,293.719,285.945,304.041,324.799,349.457,374.699,402.199,431.770,434.048,448.221,477.172,497.702,518.212,538.751,563.888
260710175,9.407,202.654,150.890,127.446,114.104,105.668,99.585,95.095,88.963,86.857,83.668,80.587,78.587,77.175,75.683,73.952
260711231,13.776,3001.174,2162.078,1793.849,1575.466,1414.903,1299.743,1207.190,1068.094,1015.590,932.964,846.251,785.136,739.257,692.786,650.057
260711988,10.581,415.002,305.158,257.120,225.381,205.365,188.619,175.092,154.446,146.675,133.908,120.123,110.240,102.815,95.387,88.668
260712793,10.193,350.461,253.752,207.684,181.034,162.400,148.979,138.536,123.364,117.655,108.715,99.281,92.678,87.764,82.905,78.491
260749410,8.949,166.543,123.671,105.266,93.817,86.218,80.584,76.408,70.587,68.606,65.419,62.261,60.287,59.058,58.129,57.608
260749554,8.311,152.517,146.128,154.849,160.885,164.403,165.207,166.624,165.751,164.816,162.977,161.778,160.661,160.194,159.117,157.521
260749625,10.359,338.572,239.530,198.010,171.885,154.714,142.126,132.471,118.239,112.723,103.629,93.329,85.797,80.221,74.921,70.450
260749699,9.800,258.408,189.832,158.185,139.646,127.220,117.728,110.408,99.801,95.867,89.713,83.419,79.339,76.706,74.764,74.017
260749705,15.462,14616.186,10371.317,8427.094,7424.059,6839.046,6342.382,5966.795,5433.564,5240.319,4930.158,4601.635,4374.808,4213.168,4064.325,3946.758
260749816,14.124,4950.479,3741.130,3164.884,2831.413,2571.342,2401.718,2268.540,2065.020,1985.049,1852.104,1698.937,1581.939,1491.334,1399.724,1316.703
260750066,10.213,314.231,226.466,186.721,163.177,146.647,134.533,125.165,111.543,106.325,98.488,90.422,84.931,80.988,77.142,73.820
260750374,10.771,455.534,347.677,299.953,271.183,254.950,242.370,233.131,220.507,215.847,209.448,203.460,200.039,198.638,199.505,203.170
260750774,10.612,395.785,284.626,232.800,202.680,181.275,167.022,156.133,140.346,134.390,124.714,114.019,106.288,100.536,94.994,90.260
260750981,9.668,285.065,242.662,235.346,240.061,261.605,278.483,295.328,318.387,329.694,348.621,378.299,393.856,404.617,417.161,435.424
260751121,10.292,337.694,243.119,199.777,174.838,160.615,148.363,138.920,125.165,119.876,111.625,102.836,96.809,92.662,89.138,86.855
260751444,5.201,139.531,164.793,181.103,193.665,203.880,212.411,220.820,236.759,243.524,256.801,275.446,293.059,309.297,327.421,342.210
260751914,9.829,255.410,185.347,154.687,135.265,122.456,113.050,105.845,95.489,91.436,85.245,78.568,73.894,70.569,67.530,65.179
260752447,9.741,503.143,362.586,302.351,265.440,241.274,223.604,210.271,191.498,184.857,174.422,163.963,157.199,152.596,148.478,145.282
260753752,12.428,2182.737,1568.469,1308.780,1146.612,1030.372,948.218,885.863,796.357,762.975,710.471,654.547,614.775,584.476,553.312,523.757
260754520,8.021,111.060,82.799,70.246,62.489,57.102,53.394,50.518,46.278,44.659,41.924,38.784,36.458,34.776,33.274,32.187
260755229,8.966,208.811,189.578,195.512,203.097,209.458,215.408,220.252,221.380,221.855,219.044,215.714,210.372,203.752,196.651,188.390
260755876,8.787,164.017,116.819,95.428,83.776,78.988,73.362,69.177,63.304,61.143,57.738,54.082,51.496,49.588,47.721,46.025
260756218,12.694,1882.820,1857.130,2012.853,2042.988,1948.347,1871.382,1825.098,1742.427,1711.697,1674.404,1670.628,1704.552,1751.651,1797.770,1804.128
260756343,10.561,397.475,294.493,251.040,224.712,205.731,191.886,180.531,162.953,156.182,145.132,133.024,124.089,117.163,109.974,103.022
260756371,10.411,428.873,367.715,353.725,351.165,361.052,366.711,371.520,373.763,375.663,379.132,390.869,403.240,417.027,436.769,459.975
260794412,8.670,182.639,174.078,185.735,196.640,209.993,220.347,230.184,239.060,242.582,246.509,255.992,264.031,273.666,283.501,294.907
260794426,11.002,548.035,408.036,357.767,328.033,319.154,304.498,292.781,275.035,269.340,259.303,249.779,244.023,241.004,239.680,240.746
260794635,8.773,144.638,102.832,84.390,74.162,67.649,62.781,59.113,53.973,52.189,49.346,46.516,44.726,43.568,42.633,42.070
260795157,7.729,102.292,78.634,68.527,63.470,62.321,60.398,59.056,57.294,56.772,56.277,56.312,56.722,57.468,58.915,60.878
260795163,12.761,2336.708,1521.385,1202.579,1040.658,950.706,873.497,811.433,718.563,683.116,626.470,565.288,521.539,488.995,456.988,428.737
260795404,6.065,61.656,52.138,49.477,48.540,48.293,48.611,49.117,49.940,50.296,51.327,52.757,53.336,53.589,54.130,54.697
260795451,7.094,152.546,111.640,97.871,92.709,88.555,86.538,84.745,81.747,80.925,80.062,80.826,82.771,85.536,89.370,93.372
260795623,9.595,235.389,176.489,150.420,134.356,123.469,115.096,108.666,99.281,95.782,90.297,84.600,80.767,78.168,75.955,74.521
260795727,5.607,86.780,107.272,108.529,111.214,112.919,113.412,113.490,112.474,111.699,110.008,107.080,103.888,100.955,97.606,94.171
260795850,7.585,270.741,204.290,164.190,141.290,128.587,118.617,111.212,100.383,95.965,87.468,76.250,67.269,60.334,53.449,47.265
260795902,8.484,148.341,118.566,108.733,104.662,105.696,106.578,108.260,112.813,116.151,122.657,132.212,138.836,144.081,152.316,162.438
260796911,8.005,102.986,75.667,63.981,56.501,51.726,48.333,45.781,42.157,40.826,38.588,35.996,33.964,32.323,30.553,28.804
260820871,9.056,193.759,158.284,140.145,127.672,116.890,109.256,102.681,91.638,87.084,79.363,70.389,63.496,58.105,52.619,47.627
260821205,9.500,214.768,149.688,124.402,109.336,99.313,91.614,85.412,75.971,72.560,66.696,60.355,55.822,52.446,49.110,46.163
260821839,11.007,553.584,384.256,312.937,273.189,246.375,226.783,212.260,194.840,187.636,176.567,165.256,157.875,153.065,148.867,146.012
260821840,13.291,5668.395,4461.441,3950.061,3655.571,3318.498,3165.910,3050.837,2877.650,2808.852,2697.590,2561.916,2449.264,2358.873,2272.125,2196.367
260821959,11.027,568.911,426.354,364.238,326.309,305.571,288.603,275.504,256.438,250.058,239.505,229.324,223.198,219.795,218.103,218.773
260823248,6.215,70.954,60.530,54.371,49.573,46.098,42.909,40.404,36.556,35.044,32.705,30.237,28.500,27.194,25.864,24.605
260823600,8.792,171.143,141.429,132.932,128.920,131.867,133.106,133.856,133.187,133.559,134.117,137.658,142.080,147.226,155.017,164.266
260839176,8.761,418.018,514.840,545.401,579.253,602.962,622.162,637.944,657.715,664.909,677.108,699.705,721.794,740.881,757.920,762.243
260839508,8.440,134.496,99.417,83.270,74.300,69.478,65.089,61.836,57.456,55.965,54.103,53.023,53.169,53.969,55.437,57.313
260839766,15.032,10537.955,7543.424,6269.682,5462.433,4870.142,4464.557,4153.755,3699.601,3524.727,3239.974,2921.303,2687.681,2511.409,2335.482,2176.542
260839880,9.853,262.596,187.744,156.954,137.429,124.586,114.806,107.263,96.295,92.087,85.607,78.748,74.006,70.616,67.462,64.938
260839935,10.727,428.710,310.342,260.055,228.609,205.224,188.771,176.031,157.733,151.231,141.101,130.999,124.076,118.592,112.288,105.552
260840344,7.916,117.940,97.430,91.526,89.523,91.148,93.379,96.480,103.630,106.717,115.043,125.435,128.820,128.675,129.879,132.344
260840420,3.828,221.461,190.144,179.161,174.667,176.296,175.374,173.784,168.444,165.797,162.418,160.522,159.831,160.165,160.725,161.305
260841191,8.703,163.772,135.658,122.398,118.661,116.794,118.284,120.906,128.031,132.086,141.538,154.484,161.535,165.781,172.939,182.811
260852224,7.962,147.220,117.332,106.373,98.482,100.561,97.726,95.807,93.373,92.397,91.728,91.753,92.214,93.188,95.404,98.775
260852493,9.574,238.074,178.548,157.359,142.327,130.311,122.687,116.558,107.290,103.773,98.987,95.064,93.302,92.715,92.954,94.077
260852919,4.977,41.786,36.523,35.968,37.601,41.123,44.653,47.994,51.445,54.184,56.177,60.208,62.908,65.993,68.646,71.974
260853505,10.096,302.547,213.839,175.358,152.862,134.648,122.386,112.794,98.528,93.029,84.273,74.731,67.850,62.663,57.459,52.730
260854590,8.229,118.012,85.570,72.982,65.187,63.222,59.190,56.069,51.512,49.886,47.430,45.154,43.834,43.047,42.432,42.037
260854773,9.423,238.682,187.320,174.066,170.541,176.295,181.386,187.795,200.416,210.688,226.093,247.031,257.163,260.934,269.826,283.148
260855442,8.192,111.165,81.663,68.572,60.876,56.708,52.968,50.061,45.839,44.203,41.730,39.065,37.053,35.369,33.440,31.362
260889990,11.378,2057.089,1953.392,1989.491,2061.810,2117.515,2216.439,2322.225,2491.396,2540.895,2688.102,2899.221,3002.095,3023.488,3088.985,3171.625
260891699,11.607,668.924,484.117,399.599,354.248,332.579,310.892,294.694,271.496,262.700,247.720,229.708,215.327,203.780,191.581,179.655
260892178,11.669,673.267,473.655,383.650,333.541,306.970,282.725,264.541,239.071,229.684,215.007,199.565,188.916,181.188,173.704,167.102
260892862,9.212,219.174,167.490,146.404,134.289,131.680,127.309,124.669,122.470,122.924,124.305,128.574,134.338,141.376,151.728,163.146
260947637,8.797,158.440,113.467,94.522,83.079,76.240,70.645,66.423,60.433,58.277,54.829,51.224,48.752,46.987,45.268,43.746
260947689,7.905,288.740,253.358,216.675,195.298,175.267,161.723,149.793,130.005,121.656,107.801,91.915,80.247,71.553,63.027,55.406
260949184,7.797,106.455,80.525,70.030,63.659,59.631,56.561,54.163,50.730,49.563,48.153,47.607,48.155,49.315,51.223,53.585
260949316,8.157,134.173,115.320,108.949,108.438,116.191,121.200,126.567,135.287,135.843,143.952,156.302,162.867,166.285,172.214,180.598
260949692,8.038,140.666,113.745,103.326,97.011,93.498,90.254,87.790,84.171,82.978,81.480,80.920,81.358,82.470,84.223,86.213
260950734,13.691,3116.166,2307.341,1960.157,1751.918,1614.602,1510.624,1429.420,1308.498,1260.582,1183.754,1095.848,1028.327,975.219,920.209,868.027
260950793,14.203,4983.227,3765.686,3223.781,2922.168,2776.038,2634.927,2525.255,2350.182,2278.790,2135.177,1936.790,1766.361,1629.802,1492.671,1367.968
260950797,14.470,6802.028,5227.806,4468.412,4066.584,3653.609,3459.440,3313.415,3093.575,2998.020,2831.479,2602.843,2404.428,2244.643,2082.512,1933.964
260951838,8.628,160.961,125.542,113.643,108.229,103.744,103.224,103.789,106.416,108.007,110.534,110.270,105.489,99.712,93.266,86.626
260952223,9.494,231.415,168.002,141.869,126.064,116.536,109.810,105.213,99.567,97.739,95.030,92.305,90.610,89.773,89.679,90.388
260964432,11.888,807.192,590.964,503.743,450.394,411.980,385.507,364.720,333.135,320.761,300.359,276.908,259.031,245.253,231.435,218.924
260965794,10.501,412.500,294.300,247.760,216.561,197.656,184.238,174.328,160.599,156.035,147.986,139.242,133.229,129.216,126.152,124.722
260966196,11.187,535.742,380.059,312.172,272.561,254.926,236.859,222.838,202.272,194.485,181.898,168.185,158.507,151.666,145.607,141.169
260966295,8.835,165.282,121.636,102.056,90.590,83.776,78.015,73.555,67.144,64.800,61.330,58.012,55.960,54.572,53.248,51.987
260967812,7.889,121.014,97.994,88.961,85.248,82.752,82.734,83.349,85.412,87.504,90.449,93.751,94.876,95.447,97.099,99.917
260968691,9.443,218.148,160.688,134.220,118.457,109.840,102.506,97.034,89.353,86.507,81.885,76.623,72.604,69.451,66.079,62.733
260970516,9.594,261.938,199.103,173.499,161.264,155.201,149.972,146.249,141.393,140.057,139.103,140.275,142.753,145.773,149.287,150.788
260971201,5.040,73.396,83.472,89.137,93.965,94.897,95.999,97.323,98.917,99.013,99.469,99.090,97.728,95.989,94.335,92.848
260972404,4.885,46.652,40.284,39.283,40.275,40.814,42.272,43.879,46.631,47.730,50.737,55.080,57.466,60.315,62.825,66.338
260972843,13.298,3078.118,3157.622,3701.650,4010.649,3960.342,3886.809,3811.965,3541.645,3390.839,3125.957,2816.918,2596.824,2456.812,2338.629,2283.484
260981292,12.418,1100.207,783.012,638.237,553.463,496.560,452.838,419.132,370.357,352.181,324.004,294.627,273.940,258.066,241.407,225.377
260981689,8.352,162.927,154.908,168.914,179.461,183.051,187.442,192.984,196.462,197.764,197.381,197.974,196.940,198.188,195.028,190.320
260982096,10.668,426.321,318.200,276.895,246.812,225.190,210.840,199.907,184.022,178.359,169.600,161.133,155.663,151.767,147.519,143.019
260982587,10.790,411.487,291.848,242.587,213.994,198.267,184.259,173.487,157.775,151.813,142.138,131.438,123.782,118.293,113.384,109.641
260982959,9.239,222.990,194.006,191.226,197.336,205.047,213.372,219.298,219.933,217.849,215.118,214.230,212.095,209.066,206.096,202.215
260983037,13.654,5846.565,4158.774,3429.890,2990.065,2672.460,2456.068,2289.949,2048.335,1957.733,1810.173,1649.716,1537.166,1457.254,1384.578,1328.932
260983164,8.997,186.041,141.055,123.290,113.817,108.369,105.461,103.841,102.988,103.888,106.159,111.461,118.012,125.512,136.766,148.689
260984275,12.462,1467.192,1055.018,876.538,760.390,680.293,619.089,593.538,524.199,473.365,430.212,383.790,350.980,326.800,303.164,282.162
260986131,10.142,337.332,251.257,213.675,186.812,169.424,156.740,146.892,132.510,127.260,119.041,110.812,105.641,102.458,100.286,99.877
260994454,12.266,1093.821,811.356,671.694,593.567,543.665,502.761,470.664,423.090,404.982,375.979,344.321,321.046,302.835,283.609,264.673
260995038,10.515,392.866,284.043,242.216,218.347,198.930,189.130,182.593,175.133,172.818,169.886,166.667,163.439,159.835,154.174,145.419
260995123,8.922,173.854,128.035,107.229,95.591,88.530,82.996,78.713,72.462,70.150,66.630,63.162,60.961,59.549,58.443,57.828
260995165,10.103,310.974,228.585,190.803,167.674,154.858,143.622,134.951,122.479,117.805,110.725,103.492,98.625,95.154,91.781,88.832
261007805,11.088,536.162,381.151,314.159,273.313,246.161,226.152,210.880,188.999,181.026,168.497,155.657,147.080,141.033,135.471,131.058
261059311,9.529,219.131,158.592,133.218,119.394,108.265,102.017,97.463,91.346,89.169,86.220,83.698,82.564,82.388,83.177,85.108
261059390,9.909,265.952,182.754,150.508,130.351,116.982,107.184,99.576,88.593,84.550,78.368,72.158,68.063,65.169,62.419,60.039
261059696,10.050,344.141,294.200,283.349,286.735,292.632,300.962,307.092,308.501,307.158,305.661,306.324,304.498,302.086,300.264,298.589
261061538,8.249,147.952,124.256,117.606,118.144,125.744,130.462,133.721,135.309,139.457,140.501,144.581,148.923,154.261,161.378,169.999
261061652,8.240,237.995,173.541,140.988,127.533,119.280,113.063,107.541,98.433,94.648,88.489,81.196,75.142,69.954,64.089,58.027
261062388,11.052,533.700,388.774,336.085,304.146,286.214,270.628,258.688,241.758,235.744,226.746,218.171,213.108,210.399,209.335,210.195
261062496,9.861,264.229,191.102,160.618,141.914,131.217,121.878,114.506,103.495,99.326,92.609,85.350,80.177,76.360,72.655,69.368
261063309,9.883,285.593,208.572,178.975,160.296,150.170,141.745,135.406,126.457,123.280,118.401,113.539,110.378,108.315,106.753,105.788
261087832,10.477,356.885,258.946,219.532,193.864,175.403,162.299,152.011,136.705,130.981,121.859,112.198,105.364,100.222,95.016,90.161
261088377,8.148,138.090,110.991,99.095,92.499,89.402,86.747,84.889,82.607,82.226,81.869,82.517,83.775,85.463,88.259,91.505
261088410,9.568,499.340,372.150,328.866,305.559,287.384,275.474,265.880,251.276,246.681,238.566,230.780,225.523,221.785,218.200,214.387
261089147,8.105,745.228,892.707,1015.777,1108.726,1171.838,1235.781,1293.957,1399.223,1447.899,1566.012,1753.547,1962.876,2132.861,2398.252,2711.746
261089629,13.657,3596.781,2557.458,2120.088,1864.317,1724.033,1593.397,1489.257,1332.905,1273.560,1178.854,1076.596,1003.101,947.572,891.907,841.416
261089835,11.551,2879.360,1935.050,1456.558,1161.054,978.824,864.924,787.216,690.077,658.058,612.796,574.564,556.831,549.150,546.156,549.246
261089844,10.390,428.537,326.878,269.181,235.086,211.128,194.166,181.383,162.879,155.635,143.869,130.338,120.159,112.331,104.467,97.384
261090104,10.468,346.421,256.030,213.322,186.021,167.138,153.377,143.180,128.887,123.539,115.220,106.330,100.011,95.209,90.242,85.493
261090191,9.522,232.496,172.399,151.277,138.666,131.817,126.650,123.141,118.999,117.913,116.780,116.555,117.061,118.125,119.977,121.824
261090495,10.795,438.963,320.279,278.570,247.650,227.415,212.414,200.587,183.029,176.728,166.995,157.644,151.817,147.953,144.345,141.202
261090729,10.798,413.876,299.237,248.439,220.580,207.819,194.584,184.597,170.459,165.344,157.528,149.632,144.370,140.758,137.245,134.105
261091569,8.681,194.226,178.127,182.788,189.897,197.768,204.687,210.866,214.324,212.180,211.490,211.941,209.858,207.050,201.980,194.721
261091639,8.894,170.043,122.943,103.934,93.438,84.244,79.334,75.616,70.363,68.618,65.751,62.924,61.144,60.050,59.281,58.950
