# TESS ROOT MEAN SQUARE (RMS) COMBINED DIFFERENTIAL PHOTOMETRIC PRECISION (CDPP)
# Sector: 4;  Native Cadence: 2-min;  TPS Pipeline Instance: 407
#
# TESS Science Processing Operations Center
# NASA Ames Research Center
#
# Columns:
#     ticid - TIC Identifier (Stassun et al. 2018)
#     tmag - TESS Magnitude (Stassun et al. 2018)
#     rrmscdpp00p5 - Robust RMS CDPP (ppm) at 0.5 hr
#     rrmscdpp01p0 - Robust RMS CDPP (ppm) at 1.0 hr
#     rrmscdpp01p5 - Robust RMS CDPP (ppm) at 1.5 hr
#     rrmscdpp02p0 - Robust RMS CDPP (ppm) at 2.0 hr
#     rrmscdpp02p5 - Robust RMS CDPP (ppm) at 2.5 hr
#     rrmscdpp03p0 - Robust RMS CDPP (ppm) at 3.0 hr
#     rrmscdpp03p5 - Robust RMS CDPP (ppm) at 3.5 hr
#     rrmscdpp04p5 - Robust RMS CDPP (ppm) at 4.5 hr
#     rrmscdpp05p0 - Robust RMS CDPP (ppm) at 5.0 hr
#     rrmscdpp06p0 - Robust RMS CDPP (ppm) at 6.0 hr
#     rrmscdpp07p5 - Robust RMS CDPP (ppm) at 7.5 hr
#     rrmscdpp09p0 - Robust RMS CDPP (ppm) at 9.0 hr
#     rrmscdpp10p5 - Robust RMS CDPP (ppm) at 10.5 hr
#     rrmscdpp12p5 - Robust RMS CDPP (ppm) at 12.5 hr
#     rrmscdpp15p0 - Robust RMS CDPP (ppm) at 15.0 hr
#
# Generated on 04-Apr-2025 14:44:56 (Pacific)
#
ticid, tmag,rrmscdpp00p5,rrmscdpp01p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p5,rrmscdpp15p0
260983037,13.654,6071.699,4300.202,3534.726,3103.891,2805.545,2599.073,2438.903,2203.125,2114.417,1967.089,1801.970,1679.758,1586.479,1493.097,1407.964
260994454,12.266,1182.397,864.493,747.216,662.335,614.099,572.596,541.055,496.273,478.957,454.564,430.569,414.560,402.516,389.031,373.822
260994721,10.649,468.640,357.614,314.989,296.532,292.643,286.857,281.832,272.351,268.642,261.571,252.237,242.866,234.731,226.444,218.558
261059311,9.529,235.598,170.556,145.105,131.305,122.455,116.020,111.262,104.931,103.074,100.461,98.987,99.193,100.332,102.536,105.265
261059390,9.909,268.184,195.641,167.112,149.078,137.411,127.663,119.862,107.926,103.103,95.262,86.286,79.580,74.540,69.628,65.343
261059467,11.383,612.946,449.990,388.522,352.642,332.018,313.135,297.208,272.073,263.080,248.412,234.145,225.006,218.811,213.204,208.648
261059696,10.050,346.839,287.160,275.175,274.255,281.550,288.180,293.685,297.013,296.440,297.025,297.794,294.125,289.875,286.310,284.037
261061538,8.249,161.320,136.984,132.865,135.046,147.676,156.013,163.091,169.152,172.977,176.413,184.441,190.569,195.580,203.103,212.085
261061652,8.240,248.336,183.393,149.628,136.771,138.913,135.111,131.154,123.990,120.508,116.180,111.994,108.628,105.590,101.711,96.731
261062388,11.052,585.214,430.786,373.617,344.634,328.623,318.683,311.097,300.386,297.700,293.254,289.954,287.743,286.336,285.393,283.447
261062496,9.861,281.171,211.664,185.884,169.272,157.682,150.635,145.492,138.760,136.298,133.050,129.789,127.237,125.097,122.416,118.748
261087832,10.477,387.797,289.027,249.755,224.929,210.064,197.958,188.638,174.613,168.749,159.616,148.723,140.005,133.064,125.924,119.117
261088356,11.107,514.314,394.003,351.651,323.468,308.179,295.168,285.757,272.000,267.229,258.378,246.983,236.814,228.408,219.674,211.366
261088377,8.148,144.367,112.891,100.181,92.207,87.947,84.293,81.474,77.435,76.075,74.449,73.774,74.236,75.314,77.217,79.448
261088378,10.686,417.283,310.968,272.843,249.989,240.910,230.766,223.263,212.766,209.629,203.583,196.407,190.370,185.557,180.724,175.743
261088410,9.568,491.435,365.901,309.055,276.994,258.065,243.052,231.497,214.872,209.322,200.878,193.699,190.298,189.040,189.131,190.449
261090013,11.180,571.370,425.892,365.242,325.954,302.557,282.400,266.686,243.499,234.450,220.396,204.956,193.265,183.800,173.053,161.622
261090104,10.468,371.969,267.491,224.277,198.221,185.243,172.737,163.035,148.336,142.697,132.805,121.149,112.296,105.628,99.243,93.707
261090191,9.522,234.108,177.661,155.313,144.531,139.303,134.504,131.493,128.435,127.644,127.479,128.208,128.894,129.502,129.962,128.693
261090495,10.795,475.967,357.686,320.869,289.857,262.962,248.893,238.781,225.051,219.621,211.836,202.828,195.449,189.303,182.467,175.029
261090729,10.798,441.312,322.619,271.461,242.789,226.187,212.707,202.724,188.634,182.890,174.143,163.831,155.803,149.724,144.077,139.494
261104864,9.727,273.207,206.425,182.738,167.696,159.475,153.739,150.060,146.303,145.431,145.142,145.857,146.709,147.690,148.693,147.979
261105004,9.530,234.648,174.615,147.814,131.747,121.959,114.348,108.690,100.573,97.398,92.318,86.253,81.248,76.964,72.096,66.960
261105116,11.112,552.791,422.488,368.837,335.419,312.881,296.459,284.170,266.466,260.159,250.133,239.684,232.450,227.602,223.769,221.362
261105201,8.363,369.218,501.024,536.854,589.477,632.650,664.770,692.986,748.072,773.355,811.852,872.920,934.076,1001.047,1089.437,1206.787
261107064,11.188,574.965,427.771,361.462,323.043,295.989,276.477,261.029,237.922,229.262,215.049,199.565,188.434,180.221,172.448,165.927
261107147,9.404,225.433,169.314,146.306,131.574,122.556,115.639,110.359,102.723,99.882,95.452,90.710,87.268,84.673,82.145,79.828
261107200,11.644,695.545,500.974,419.190,371.214,336.044,309.362,288.346,257.219,245.494,226.504,206.039,191.627,181.149,171.277,163.143
261107361,10.977,529.485,391.038,329.339,288.692,263.484,243.957,228.945,207.426,199.242,186.699,173.483,164.253,157.416,150.604,144.294
261107397,10.708,457.886,355.732,311.012,288.959,272.436,262.527,255.392,245.709,243.363,240.225,240.024,242.582,247.080,254.632,263.930
261108013,9.296,363.721,230.020,183.524,165.401,162.182,157.249,153.124,146.894,144.454,140.749,136.116,131.617,127.732,123.688,119.454
261135668,10.594,391.694,284.296,240.039,212.215,198.276,185.334,175.925,162.947,157.521,149.531,140.015,132.439,126.408,120.234,114.443
261135846,11.366,620.229,451.850,379.065,338.689,314.779,294.508,278.655,255.144,246.740,232.785,218.259,208.557,202.238,197.270,194.885
261136000,6.042,89.348,91.869,100.439,108.792,115.570,121.646,128.174,136.985,142.232,147.863,157.109,163.971,172.580,180.462,190.422
261136641,8.544,182.632,139.750,126.716,120.523,120.020,119.478,119.142,118.579,119.012,120.308,123.905,127.742,131.938,138.341,145.680
261136679,5.105,46.862,42.872,42.193,43.637,46.351,48.375,50.318,52.706,54.313,56.243,59.275,61.124,62.541,64.470,66.878
261136765,10.561,422.458,313.799,263.822,237.670,224.908,213.449,205.036,193.349,188.898,181.648,172.695,165.415,159.972,155.269,152.032
261138068,14.109,4768.734,3455.158,2889.497,2531.767,2315.605,2140.795,2010.560,1826.101,1756.314,1642.254,1510.742,1407.548,1321.951,1226.434,1127.630
261138245,8.089,159.596,149.923,150.750,147.805,142.216,137.780,134.770,129.794,127.611,123.536,117.722,112.162,107.313,102.009,96.613
261138271,10.257,335.757,248.283,211.798,187.597,172.397,160.688,151.867,139.390,134.543,127.518,120.228,115.101,111.151,106.940,102.562
261138857,10.523,578.412,644.658,717.409,785.218,832.790,880.318,933.492,996.375,1024.688,1056.195,1115.187,1163.925,1217.624,1268.256,1326.550
261139167,9.845,296.706,218.457,188.439,172.688,166.878,161.821,159.203,158.217,158.319,160.484,163.388,164.353,164.079,162.003,155.857
261154464,11.011,520.809,399.426,341.270,304.719,294.505,277.873,265.993,250.333,244.910,237.949,232.769,231.202,231.644,233.863,236.933
261154796,10.154,330.922,260.108,229.715,212.429,203.328,194.973,188.000,176.837,173.171,167.516,163.435,162.155,162.478,163.990,166.324
261154865,9.757,274.532,204.993,178.068,163.276,152.250,145.639,140.666,133.636,131.135,127.296,123.235,120.314,118.437,117.377,117.325
261155038,11.424,661.682,491.943,427.886,391.243,359.087,340.767,326.351,304.520,296.042,282.352,266.660,254.573,245.471,236.644,228.677
261155056,11.067,526.908,393.358,337.100,300.622,286.555,268.340,253.740,231.732,223.492,210.809,198.203,190.047,184.643,180.031,176.962
261155184,11.156,541.109,390.458,331.089,290.794,258.309,237.854,221.735,197.652,188.201,173.251,156.834,144.979,136.177,127.602,120.235
261155555,8.672,224.298,235.533,280.931,319.613,330.512,339.407,354.681,376.617,384.282,398.467,419.004,436.669,453.840,473.820,497.904
261156988,10.549,422.657,306.882,265.343,236.855,214.669,199.745,188.048,170.989,164.793,155.447,146.508,140.856,136.826,132.582,128.062
261202918,10.995,503.339,383.428,334.730,307.411,291.576,277.857,267.441,251.551,245.072,233.250,216.983,202.098,189.247,174.991,160.600
261203183,9.438,223.490,168.254,150.329,137.019,133.123,127.323,122.935,116.498,114.259,110.606,106.684,103.533,100.865,97.626,93.618
261203539,12.469,1604.061,1192.819,1019.028,920.385,910.754,864.691,829.031,775.806,753.729,721.344,685.306,657.317,634.914,612.050,589.562
261205179,14.292,8925.444,6384.223,5355.731,4751.951,4334.682,4005.405,3738.787,3318.883,3149.797,2859.886,2522.320,2271.349,2085.229,1906.431,1752.539
261205435,7.814,130.658,101.277,90.084,83.727,76.778,74.002,72.277,70.542,70.162,69.485,68.147,66.438,64.893,63.455,62.115
261205462,5.539,108.225,146.399,155.875,167.452,175.586,181.455,187.888,199.538,203.138,208.357,215.472,220.858,224.698,231.638,242.149
261207354,10.097,302.385,220.355,189.034,171.057,165.604,157.326,150.715,140.754,136.934,131.062,124.570,119.496,115.342,110.667,105.605
261235282,11.276,674.232,512.575,433.450,393.666,373.218,352.768,335.194,306.315,296.500,277.578,256.937,241.999,231.014,220.603,212.083
261235660,14.795,7407.813,5286.963,4338.242,3825.143,3490.709,3237.426,3045.425,2770.359,2659.494,2492.343,2306.109,2170.613,2070.739,1977.867,1902.141
261235862,10.840,538.404,427.878,383.917,361.518,346.991,335.561,324.972,304.946,296.274,281.413,264.046,250.341,240.258,231.428,225.415
261235863,13.892,4550.561,3321.898,2878.250,2586.989,2441.653,2309.767,2214.385,2083.932,2033.709,1960.416,1880.645,1825.408,1792.499,1778.474,1793.080
261237964,8.167,164.594,152.515,154.385,153.631,153.753,151.804,150.656,147.751,146.082,142.904,137.885,132.153,126.617,120.151,113.120
261239571,10.927,459.892,324.257,266.880,232.003,208.985,191.967,178.925,159.898,152.670,140.988,127.976,118.222,110.493,102.278,94.301
261255772,9.029,245.759,215.120,201.599,194.580,182.944,177.433,172.906,164.243,160.870,153.924,145.264,137.926,132.143,126.573,121.881
261257027,9.207,201.826,150.729,131.121,119.863,112.551,107.429,103.382,97.272,94.723,90.965,86.722,83.349,80.662,77.937,75.258
261258046,10.011,282.524,201.130,169.542,149.925,136.582,127.404,120.557,111.242,108.014,103.251,98.964,96.830,96.109,96.646,98.919
261258358,10.564,411.969,308.184,261.769,233.469,215.113,200.202,188.576,171.458,165.117,155.430,145.759,139.333,134.660,129.936,125.361
261259291,8.895,457.481,618.104,659.147,721.439,760.939,791.451,821.946,878.053,901.611,939.255,992.417,1045.969,1099.013,1165.467,1239.141
261259521,8.220,165.301,151.155,155.758,165.309,174.750,185.216,194.108,199.815,200.794,200.594,202.926,203.158,201.699,201.050,200.245
261260849,9.774,301.798,244.197,220.096,205.904,200.054,193.203,187.272,176.441,171.741,163.184,151.877,141.945,133.677,124.981,116.359
261260905,8.207,137.654,110.832,103.351,101.135,100.334,102.067,104.845,111.727,116.690,125.544,137.487,143.643,147.648,153.667,162.571
261261192,12.951,1968.716,1418.691,1194.770,1053.410,940.164,868.234,812.366,730.105,699.336,649.009,594.567,556.136,528.333,502.319,481.074
261261283,11.445,707.634,554.240,485.709,445.172,427.977,411.454,400.622,388.325,386.296,382.204,377.940,373.665,369.359,363.947,354.668
261261527,8.146,143.182,117.363,110.686,110.764,121.068,126.756,131.652,136.393,139.649,143.181,150.487,156.308,161.465,168.967,177.737
261262080,9.473,219.954,163.140,136.896,122.609,114.076,107.643,102.539,94.691,91.423,85.651,78.162,71.848,66.710,61.266,55.946
261262184,10.306,412.183,336.999,303.840,274.750,250.799,234.761,224.282,210.563,205.458,197.504,187.976,180.546,174.986,169.480,164.552
261262309,10.126,318.874,241.511,213.379,196.677,182.475,174.397,168.091,158.843,155.886,151.437,148.003,146.405,145.654,144.816,143.079
261263677,14.145,4700.373,3402.490,2860.176,2513.780,2256.951,2095.423,1974.360,1801.006,1734.224,1621.065,1483.606,1372.823,1282.283,1184.842,1089.200
261264800,14.591,8114.082,6108.685,5319.951,4775.365,4357.003,4082.989,3865.777,3534.476,3409.062,3199.727,2964.812,2788.144,2651.796,2511.575,2380.297
261327578,12.464,1260.827,927.345,770.052,682.372,668.286,632.079,607.310,576.843,564.700,550.100,534.504,523.369,516.438,512.638,512.585
261327765,14.449,6029.992,4330.679,3630.093,3172.145,2851.234,2636.842,2476.943,2248.247,2162.200,2018.177,1852.436,1728.918,1636.435,1547.864,1473.646
261329761,11.035,522.977,414.300,376.010,358.424,354.667,352.961,352.014,349.707,349.051,349.803,352.533,352.972,353.179,353.649,352.781
261330540,10.371,367.870,280.380,254.298,235.672,225.607,217.182,210.658,200.941,197.721,192.610,188.063,185.155,183.362,181.683,179.536
261332760,11.285,716.580,615.557,647.677,669.888,685.271,712.852,738.922,770.574,782.127,806.041,848.475,877.963,904.775,940.012,985.023
261333545,12.017,1081.191,830.019,728.246,664.412,629.227,596.232,570.428,532.169,517.701,496.132,474.711,460.121,449.205,438.152,426.333
261334193,8.948,175.771,131.796,113.384,103.104,98.235,92.952,88.653,82.123,79.697,75.897,71.976,69.108,66.765,64.007,60.834
261334411,13.643,3154.931,2370.647,2042.745,1830.954,1725.620,1617.336,1528.383,1387.668,1331.592,1237.004,1127.102,1042.042,975.269,905.994,840.492
261334793,10.257,324.142,239.383,202.732,180.470,169.167,156.346,146.142,130.201,123.639,112.814,100.205,90.632,83.297,75.915,69.219
261334973,10.344,342.457,253.217,225.864,207.627,197.815,188.445,181.116,170.674,167.546,163.166,161.407,162.887,166.081,171.362,177.514
261335113,13.653,3526.716,2632.552,2289.951,2164.208,2224.102,2199.344,2178.379,2138.286,2142.214,2136.398,2156.222,2184.440,2224.218,2289.714,2372.814
261335869,12.942,2418.646,2052.758,1991.973,2041.549,2169.994,2303.233,2417.990,2512.490,2550.027,2553.930,2531.426,2427.551,2300.670,2165.640,2031.080
261336108,10.019,313.310,244.086,218.322,201.205,191.158,183.668,178.225,170.709,168.000,164.158,160.169,157.039,154.775,152.685,150.513
261336157,10.926,500.638,363.045,311.626,283.411,274.228,260.884,251.100,237.645,233.443,225.627,216.244,208.416,202.043,195.225,188.177
261376028,13.412,4482.814,3247.680,2699.190,2395.838,2230.139,2064.398,1925.918,1713.019,1635.469,1512.118,1387.190,1300.456,1233.182,1160.108,1085.075
261376796,7.778,106.207,81.240,73.414,69.200,69.172,67.987,67.419,67.208,67.546,68.390,69.773,70.591,71.173,71.832,71.763
261376909,13.276,33306.672,37504.152,40613.387,42033.684,42133.992,41807.074,41562.828,41114.379,40921.875,40425.148,39470.957,38445.477,37456.430,36131.734,34534.852
261377731,10.159,344.713,269.660,246.447,234.238,220.829,216.272,213.516,210.141,209.156,208.484,208.090,206.709,205.327,204.247,202.636
261377762,8.838,164.091,121.792,103.392,92.386,87.253,82.358,78.714,73.685,71.862,69.212,66.615,64.931,63.825,62.860,62.036
261377842,12.107,907.713,665.766,557.119,492.167,449.685,414.989,387.692,346.474,330.296,303.559,273.228,250.864,234.141,217.865,203.592
261378866,8.545,161.195,129.819,116.698,113.409,117.037,120.008,123.651,131.605,136.883,146.874,160.704,168.032,171.996,179.136,189.295
261379233,11.131,564.425,430.123,376.499,348.870,338.046,328.505,322.096,314.280,311.504,308.191,303.661,298.415,294.773,292.369,291.966
261379335,9.113,225.337,174.022,153.578,142.593,137.827,133.976,131.757,129.941,129.952,131.131,134.227,137.573,141.260,146.334,150.874
261379544,9.846,284.890,208.323,177.211,157.239,149.212,140.277,133.614,124.460,121.336,116.602,112.081,109.139,106.893,104.177,100.584
261380314,11.947,844.814,622.233,540.403,495.302,458.421,434.651,417.351,393.353,384.146,369.348,350.923,335.022,321.644,306.805,291.277
261397043,8.863,164.588,123.896,106.123,95.038,87.119,81.020,76.191,68.898,66.112,61.699,57.011,53.703,51.260,48.878,46.773
261397857,9.896,282.189,209.552,178.536,161.927,149.569,142.317,136.925,129.699,127.148,123.664,120.424,118.326,116.906,115.551,113.895
261397945,8.513,164.722,131.847,118.283,110.883,107.730,105.061,103.515,101.871,101.432,101.182,100.741,99.625,98.415,96.925,94.711
261398324,8.706,170.004,128.139,111.726,104.357,107.610,106.457,106.124,106.494,108.352,110.195,112.692,114.042,115.147,117.652,121.137
261399229,11.381,690.742,607.694,600.245,600.231,603.714,619.261,634.259,654.347,660.479,680.536,716.395,743.841,768.011,802.782,843.467
261399435,9.045,209.703,177.170,172.203,178.558,191.507,206.697,220.659,235.813,237.504,245.413,259.986,266.001,266.339,267.040,266.742
261400271,14.981,11134.778,8320.159,7123.481,6350.714,5801.571,5417.570,5113.238,4649.965,4470.409,4166.283,3806.503,3517.827,3278.661,3012.994,2742.049
261417402,13.338,2658.392,2049.159,1858.305,1733.074,1669.800,1610.487,1561.981,1480.995,1448.139,1400.780,1354.803,1320.943,1293.924,1263.863,1228.436
261417533,7.796,112.407,88.529,79.798,74.847,73.375,71.465,70.075,68.095,67.711,67.227,67.598,68.535,69.851,72.127,74.912
261417886,6.337,90.441,99.050,114.549,126.875,129.855,132.738,137.365,143.562,145.396,148.526,152.832,155.773,157.121,158.813,159.680
262497878,10.490,391.447,290.446,255.817,236.948,232.933,223.543,216.333,205.752,202.125,196.930,192.590,189.906,187.951,185.291,180.738
262497948,6.448,66.791,52.683,49.127,47.778,50.910,52.022,53.109,54.819,56.166,58.356,62.212,65.442,68.278,72.638,77.578
262577077,9.003,190.048,161.502,156.345,156.908,162.928,170.922,179.204,191.758,196.990,209.082,227.670,237.961,243.959,253.409,266.613
262577454,8.169,279.920,216.180,189.996,175.419,176.750,173.838,172.222,170.496,172.291,172.906,173.731,173.642,174.225,176.905,182.282
262577790,9.087,199.010,152.917,137.498,128.549,125.147,121.815,119.652,117.246,116.614,116.526,117.521,118.729,120.305,122.958,125.941
262578140,7.704,99.974,77.846,68.845,65.840,66.831,65.952,65.443,64.342,63.802,62.319,59.276,55.778,52.881,50.295,48.433
262607901,10.241,350.464,263.785,225.961,204.717,199.686,192.462,187.525,182.311,181.009,181.599,186.645,194.611,204.650,219.494,235.687
262609170,13.281,2437.978,1834.673,1612.748,1475.782,1396.610,1325.013,1271.221,1191.262,1156.877,1103.029,1035.083,977.107,928.779,878.281,829.702
262609754,10.635,500.066,431.831,406.063,403.031,429.125,443.746,457.650,477.183,489.770,509.073,541.329,564.394,585.072,614.138,650.303
262609922,11.979,983.150,750.962,692.164,648.795,639.637,624.462,614.192,600.500,594.770,587.759,578.172,566.300,555.559,545.825,536.662
262610117,10.119,335.111,257.933,229.626,214.837,210.062,206.903,206.355,209.727,212.354,220.326,233.157,244.140,254.926,271.337,290.660
262610283,12.924,1853.668,1379.169,1180.752,1054.677,969.248,905.152,854.318,775.108,744.060,688.695,621.012,566.290,521.644,474.077,428.044
262610450,9.138,188.780,132.027,108.118,94.355,84.952,78.116,72.851,65.242,62.488,58.054,53.388,50.100,47.600,45.000,42.512
262611288,10.047,353.295,272.533,240.046,221.181,210.249,202.512,197.002,189.770,187.436,184.638,182.756,181.981,182.113,183.306,184.817
262612391,12.894,1913.693,1405.398,1198.099,1093.000,1020.066,972.591,935.954,881.532,866.022,828.818,780.989,740.124,706.917,672.796,640.232
262613487,8.714,165.575,132.802,123.888,120.188,125.256,126.810,128.131,129.223,128.567,130.220,134.112,137.035,140.052,143.001,144.815
262613531,13.657,3356.184,2702.755,2483.890,2372.816,2398.768,2379.551,2365.804,2334.352,2318.853,2322.360,2364.303,2413.899,2466.732,2540.671,2604.302
262613883,9.305,249.004,233.127,248.152,257.730,278.258,299.472,319.486,342.814,351.096,366.523,393.532,410.363,427.268,443.081,464.053
262614769,11.193,583.264,431.719,383.397,350.879,334.216,318.903,305.943,285.075,277.334,264.823,252.022,242.750,235.571,227.473,218.455
262615819,10.356,343.703,255.526,221.688,198.385,188.374,176.960,168.110,155.030,149.988,142.121,133.473,126.955,121.741,116.151,110.402
262705230,10.080,1059.269,870.337,722.715,626.008,540.991,500.722,473.181,438.283,425.430,402.825,372.737,347.571,327.314,306.554,287.376
262842766,8.888,188.468,149.903,140.512,132.992,135.291,135.066,135.671,137.394,139.076,142.496,148.328,152.974,157.328,163.892,171.400
262843950,8.455,174.737,136.040,120.231,110.008,103.946,98.003,93.068,85.207,82.090,77.084,71.576,67.458,64.258,60.925,57.772
262873830,9.203,207.994,154.295,133.387,120.416,107.718,101.234,96.514,90.094,87.693,83.881,79.360,75.612,72.374,68.534,64.169
262874158,8.497,485.031,388.852,342.467,328.697,328.089,326.486,319.736,296.427,283.354,259.815,229.554,204.701,185.708,167.479,151.880
262874890,11.009,539.487,414.090,368.095,343.990,345.068,338.396,333.703,326.881,325.590,321.974,316.153,307.624,298.231,285.777,269.379
262874982,6.292,73.903,63.232,64.787,68.783,73.467,79.238,84.922,91.353,95.433,99.995,108.032,112.752,115.463,119.629,125.288
262875279,10.981,486.777,358.346,301.304,269.723,253.756,240.094,229.209,212.677,206.487,195.173,181.299,170.190,161.619,153.400,146.485
262875307,10.678,456.282,367.151,341.997,327.750,332.672,330.946,331.110,332.707,333.667,339.178,349.552,358.186,367.472,382.392,402.189
262875656,8.928,186.487,145.464,134.273,128.739,132.910,133.510,133.970,133.502,132.662,132.425,132.120,130.106,127.522,123.833,118.647
262875812,11.647,817.076,629.541,568.182,527.492,512.340,493.555,477.986,453.390,444.309,431.420,420.363,413.048,407.087,398.513,385.318
262876401,10.003,340.762,292.497,283.316,285.088,299.858,312.894,327.498,353.361,362.324,388.478,426.181,444.297,452.616,467.350,490.728
262876439,8.632,178.711,153.164,148.254,147.106,146.945,147.707,147.577,142.953,140.847,134.509,125.243,115.814,107.300,97.932,88.789
262882478,9.843,542.240,407.288,351.011,316.450,294.375,275.720,260.312,236.172,226.779,211.897,195.841,183.949,174.500,164.186,153.566
262882919,10.222,429.178,312.913,262.867,234.551,221.133,208.840,199.878,187.862,183.677,177.622,171.936,168.656,166.961,166.690,167.901
262883045,11.006,558.254,431.754,390.926,369.056,366.651,360.310,355.317,345.816,343.232,337.875,332.762,327.338,322.025,315.216,305.319
262883162,9.747,267.652,207.921,186.601,175.861,168.315,165.374,162.985,158.774,157.235,155.138,152.885,150.243,147.683,144.773,140.927
262883328,6.357,90.062,87.738,97.595,106.618,113.407,119.938,126.930,134.575,136.635,139.864,145.803,149.843,153.619,157.033,160.711
262883439,5.541,84.176,88.121,102.592,113.850,117.530,120.731,125.173,130.810,131.999,134.180,137.493,139.872,141.872,143.300,144.253
262883563,7.267,162.766,134.159,128.306,121.982,129.893,131.000,132.264,134.440,135.031,137.434,140.887,142.063,142.407,142.784,142.410
262883698,10.140,316.734,239.446,212.993,198.204,193.506,187.893,183.772,177.895,175.962,172.556,167.794,162.614,157.858,152.283,146.075
262884417,6.743,121.366,125.174,128.632,129.182,131.541,129.692,128.642,126.645,125.275,123.205,120.341,117.213,113.936,110.005,105.183
262884527,7.046,116.346,104.010,103.120,105.664,110.571,114.932,119.559,126.610,129.854,135.959,144.239,147.686,148.339,149.246,149.234
262884928,9.635,254.890,190.180,165.471,151.137,143.145,137.969,134.818,132.245,132.199,133.282,136.572,140.743,145.716,153.319,161.933
262885414,6.582,114.878,111.159,110.220,111.857,115.916,118.204,119.290,116.213,113.888,108.358,100.326,92.539,86.028,79.552,73.918
262885546,9.526,239.609,178.141,154.405,140.036,129.439,121.750,115.480,105.728,101.841,95.618,88.721,83.686,80.012,76.638,73.944
262885659,7.635,133.831,117.786,116.952,122.658,132.148,142.677,152.575,163.754,168.359,174.507,186.078,192.502,195.636,199.681,204.056
262921847,13.190,2821.407,2189.314,1921.420,1809.733,1780.984,1750.996,1734.051,1713.632,1708.717,1686.256,1625.388,1543.201,1469.098,1396.934,1335.944
262922297,10.024,317.260,240.469,209.616,193.508,183.319,174.593,167.749,157.267,152.929,146.742,140.208,135.219,131.107,126.515,121.389
262922645,6.841,91.999,76.076,72.264,71.067,71.483,71.990,72.720,73.620,74.116,75.195,76.784,77.220,77.089,76.811,75.812
262922700,8.627,172.506,137.482,128.232,123.966,124.910,126.037,127.494,130.187,131.805,135.432,141.199,145.053,148.353,153.410,159.470
262923236,10.461,897.002,670.053,580.205,525.758,493.327,467.756,448.188,420.971,412.327,399.897,391.367,389.453,390.676,394.437,398.419
262924920,7.284,127.464,104.458,97.271,94.525,94.361,94.602,94.965,95.353,95.560,96.452,97.934,98.287,98.165,97.981,96.953
262925393,8.446,173.456,157.841,162.252,171.579,182.037,194.429,206.294,217.956,221.422,226.494,236.045,240.403,242.222,243.843,244.936
262926105,10.520,395.159,286.251,239.920,211.087,196.892,182.114,170.753,154.273,148.085,138.389,128.192,121.216,116.305,111.845,108.390
264765942,6.861,82.530,64.717,58.024,54.135,53.271,52.218,51.441,50.325,49.853,49.696,50.066,50.561,51.204,52.064,52.706
264870320,10.423,387.745,295.506,253.779,230.979,218.634,207.581,198.917,186.289,182.158,175.464,169.418,166.075,164.459,163.657,163.610
268125553,8.138,135.521,105.929,95.007,88.192,84.981,81.931,79.848,77.183,76.344,75.526,75.453,75.972,76.929,78.745,81.035
268125788,11.567,790.944,613.118,528.876,481.337,456.029,432.346,413.828,385.737,374.133,356.662,337.118,322.446,311.646,301.814,294.061
268125977,9.613,256.939,192.357,171.025,160.354,158.166,153.395,149.313,142.585,140.209,137.137,135.726,136.221,138.086,141.698,146.937
268126211,10.950,516.783,377.535,320.659,284.588,261.263,242.920,228.622,207.673,199.651,187.516,174.969,166.392,160.215,154.232,148.972
268863728,11.468,781.853,607.527,552.819,524.391,505.395,495.287,486.940,472.514,467.370,462.240,462.919,467.070,473.568,482.934,491.547
268863844,11.194,575.497,429.292,367.313,330.460,313.695,298.154,286.377,269.546,263.049,253.033,241.761,233.333,227.475,223.253,221.559
268863859,5.278,64.626,61.248,64.382,68.016,73.346,77.961,82.523,87.379,90.393,93.434,99.345,103.877,107.951,112.906,118.716
269853260,10.242,345.934,256.817,228.256,209.741,199.630,191.667,185.315,175.799,172.697,168.109,164.623,162.898,161.799,160.437,157.546
269853619,8.450,146.950,112.860,100.972,92.550,90.709,87.954,86.297,84.751,83.982,83.999,84.243,84.080,83.873,83.689,83.029
269853658,11.737,749.209,563.791,468.682,419.203,397.188,375.898,361.172,343.248,338.699,333.110,332.129,335.757,341.037,345.987,345.101
269853702,8.707,173.791,139.314,127.480,122.391,122.155,121.782,122.133,123.329,124.003,126.162,129.033,129.983,130.588,131.153,131.267
269853754,8.983,180.022,135.083,114.924,103.315,94.980,89.214,84.673,77.704,74.938,70.044,64.017,59.194,55.392,51.554,47.995
269857621,8.519,177.022,169.194,173.805,186.686,203.961,225.365,244.593,262.497,263.444,269.122,285.350,297.215,305.046,315.984,328.004
270344655,9.720,254.864,190.777,164.417,147.634,136.922,127.743,120.364,109.212,104.987,98.717,92.661,88.785,86.083,83.396,80.906
270344855,8.351,158.414,146.436,150.876,158.888,169.879,177.274,184.587,189.790,189.394,189.819,192.346,192.593,191.274,189.778,187.300
270344894,9.419,207.259,148.747,125.408,112.184,103.693,96.947,91.653,83.740,80.669,75.651,69.909,65.454,61.862,58.014,54.195
